name,regulator_id,site,target_id,modality,tissue,cluster,weight
PC 38:2 (regulates) NUP160,PC 38:2,NA,ENSG00000030066.13,RE,blood.muscle,1,0.162307544624358
PC 38:2 (regulates) ASB4,PC 38:2,NA,ENSG00000005981.13,RE,blood.muscle,1,0.115019780358863
PC 38:2 (regulates) PDK2,PC 38:2,NA,ENSG00000005882.12,RE,blood.muscle,1,0.179765525755233
PC 38:2 (regulates) KDM1A,PC 38:2,NA,ENSG00000004487.18,RE,blood.muscle,1,0.114641987500878
PC 38:2 (regulates) ENSG00000286367.1,PC 38:2,NA,ENSG00000286367.1,EE,blood.muscle,1,0.144323576026132
PC 38:2 (regulates) ENSG00000285847.2,PC 38:2,NA,ENSG00000285847.2,EE,blood.muscle,1,0.135871817567853
PC 38:2 (regulates) ENSG00000279744.1,PC 38:2,NA,ENSG00000279744.1,EE,blood.muscle,1,0.163242933567653
PC 38:2 (regulates) ENSG00000273906.1,PC 38:2,NA,ENSG00000273906.1,EE,blood.muscle,1,0.162858305743401
PC 38:2 (regulates) SFTPD-AS1,PC 38:2,NA,ENSG00000273372.1,EE,blood.muscle,1,0.143243022905249
PC 38:2 (regulates) ENSG00000273295.1,PC 38:2,NA,ENSG00000273295.1,EE,blood.muscle,1,0.214884391887195
PC 38:2 (regulates) RAB11B-AS1,PC 38:2,NA,ENSG00000269386.6,EE,blood.muscle,1,0.142512185451131
PC 38:2 (regulates) ENSG00000260404.4,PC 38:2,NA,ENSG00000260404.4,EE,blood.muscle,1,0.160686149383173
PC 38:2 (regulates) ENSG00000260197.1,PC 38:2,NA,ENSG00000260197.1,EE,blood.muscle,1,0.165645944239106
PC 38:2 (regulates) ENSG00000243696.5,PC 38:2,NA,ENSG00000243696.5,EE,blood.muscle,1,0.100087017416433
PC 38:2 (regulates) ARPIN,PC 38:2,NA,ENSG00000242498.8,EE,blood.muscle,1,0.134349224919095
PC 38:2 (regulates) CASP4LP,PC 38:2,NA,ENSG00000235505.8,EE,blood.muscle,1,0.102629289862145
PC 38:2 (regulates) LINC01137,PC 38:2,NA,ENSG00000233621.3,EE,blood.muscle,1,0.129506335040418
PC 38:2 (regulates) LINC01341,PC 38:2,NA,ENSG00000227953.7,EE,blood.muscle,1,0.109859694128029
PC 38:2 (regulates) WASH8P,PC 38:2,NA,ENSG00000226210.3,EE,blood.muscle,1,0.115443721102842
PC 38:2 (regulates) INPP5B,PC 38:2,NA,ENSG00000204084.13,EE,blood.muscle,1,0.135104274154321
PC 38:2 (regulates) FAM229B,PC 38:2,NA,ENSG00000203778.8,EE,blood.muscle,1,0.10952327648201
PC 38:2 (regulates) DMD,PC 38:2,NA,ENSG00000198947.18,EE,blood.muscle,1,0.167622961828833
PC 38:2 (regulates) ZNF335,PC 38:2,NA,ENSG00000198026.8,EE,blood.muscle,1,0.15093559666494
PC 38:2 (regulates) GPATCH8,PC 38:2,NA,ENSG00000186566.13,EE,blood.muscle,1,0.191789316268477
PC 38:2 (regulates) CXorf38,PC 38:2,NA,ENSG00000185753.13,EE,blood.muscle,1,0.208919092981527
PC 38:2 (regulates) SLC24A3,PC 38:2,NA,ENSG00000185052.13,EE,blood.muscle,1,0.132418914229225
PC 38:2 (regulates) PLAG1,PC 38:2,NA,ENSG00000181690.8,EE,blood.muscle,1,0.139940916833827
PC 38:2 (regulates) DDX60L,PC 38:2,NA,ENSG00000181381.15,EE,blood.muscle,1,0.105287322943513
PC 38:2 (regulates) CTNNBIP1,PC 38:2,NA,ENSG00000178585.15,EE,blood.muscle,1,0.157426530639865
PC 38:2 (regulates) ZNF404,PC 38:2,NA,ENSG00000176222.9,EE,blood.muscle,1,0.13285520831306
PC 38:2 (regulates) EIF1AX,PC 38:2,NA,ENSG00000173674.11,EE,blood.muscle,1,0.180419720059533
PC 38:2 (regulates) SCAI,PC 38:2,NA,ENSG00000173611.18,EE,blood.muscle,1,0.107768614594415
PC 38:2 (regulates) FAM222B,PC 38:2,NA,ENSG00000173065.14,EE,blood.muscle,1,0.10292583688532
PC 38:2 (regulates) PHF8,PC 38:2,NA,ENSG00000172943.21,EE,blood.muscle,1,0.18229856735803
PC 38:2 (regulates) HCFC1,PC 38:2,NA,ENSG00000172534.14,EE,blood.muscle,1,0.120491849208169
PC 38:2 (regulates) ARNT2,PC 38:2,NA,ENSG00000172379.22,EE,blood.muscle,1,0.116294861871486
PC 38:2 (regulates) MALT1,PC 38:2,NA,ENSG00000172175.15,EE,blood.muscle,1,0.116458544533466
PC 38:2 (regulates) RALGAPB,PC 38:2,NA,ENSG00000170471.15,EE,blood.muscle,1,0.115994851711404
PC 38:2 (regulates) NFRKB,PC 38:2,NA,ENSG00000170322.15,EE,blood.muscle,1,0.124253602765529
PC 38:2 (regulates) MYRIP,PC 38:2,NA,ENSG00000170011.14,EE,blood.muscle,1,0.104357145389664
PC 38:2 (regulates) GPD1,PC 38:2,NA,ENSG00000167588.13,EE,blood.muscle,1,0.112706550534401
PC 38:2 (regulates) RRM1,PC 38:2,NA,ENSG00000167325.15,EE,blood.muscle,1,0.137111825556443
PC 38:2 (regulates) LARGE2,PC 38:2,NA,ENSG00000165905.18,EE,blood.muscle,1,0.137557965866774
PC 38:2 (regulates) SALL2,PC 38:2,NA,ENSG00000165821.12,EE,blood.muscle,1,0.10518524138627
PC 38:2 (regulates) NLGN4Y,PC 38:2,NA,ENSG00000165246.15,RE,blood.muscle,1,0.205425984227894
PC 38:2 (regulates) RAD54L2,PC 38:2,NA,ENSG00000164080.14,EE,blood.muscle,1,0.107592516796226
PC 38:2 (regulates) BDH2,PC 38:2,NA,ENSG00000164039.15,EE,blood.muscle,1,0.182685690384123
PC 38:2 (regulates) C16orf86,PC 38:2,NA,ENSG00000159761.15,EE,blood.muscle,1,0.113173827550781
PC 38:2 (regulates) GPRASP2,PC 38:2,NA,ENSG00000158301.20,EE,blood.muscle,1,0.12569430088847
PC 38:2 (regulates) RNF20,PC 38:2,NA,ENSG00000155827.12,EE,blood.muscle,1,0.132982952684768
PC 38:2 (regulates) CPSF7,PC 38:2,NA,ENSG00000149532.16,EE,blood.muscle,1,0.11502230691818
PC 38:2 (regulates) TTC12,PC 38:2,NA,ENSG00000149292.17,EE,blood.muscle,1,0.1198738154048
PC 38:2 (regulates) CEP78,PC 38:2,NA,ENSG00000148019.14,EE,blood.muscle,1,0.101588626822949
PC 38:2 (regulates) CTDSP1,PC 38:2,NA,ENSG00000144579.8,EE,blood.muscle,1,0.126276106840062
PC 38:2 (regulates) PSEN2,PC 38:2,NA,ENSG00000143801.18,EE,blood.muscle,1,0.13552879061114
PC 38:2 (regulates) GOLPH3L,PC 38:2,NA,ENSG00000143457.11,EE,blood.muscle,1,0.11159290363579
PC 38:2 (regulates) ERBB2,PC 38:2,NA,ENSG00000141736.14,EE,blood.muscle,1,0.157032962638169
PC 38:2 (regulates) FGF7,PC 38:2,NA,ENSG00000140285.12,EE,blood.muscle,1,0.153423127169113
PC 38:2 (regulates) SETD1B,PC 38:2,NA,ENSG00000139718.12,EE,blood.muscle,1,0.127163783615295
PC 38:2 (regulates) PAX3,PC 38:2,NA,ENSG00000135903.20,EE,blood.muscle,1,0.107560355158333
PC 38:2 (regulates) NASP,PC 38:2,NA,ENSG00000132780.17,EE,blood.muscle,1,0.151913228529446
PC 38:2 (regulates) CDKN1C,PC 38:2,NA,ENSG00000129757.15,EE,blood.muscle,1,0.16338575729948
PC 38:2 (regulates) FAM110A,PC 38:2,NA,ENSG00000125898.13,EE,blood.muscle,1,0.101284135724973
PC 38:2 (regulates) SLC25A16,PC 38:2,NA,ENSG00000122912.15,EE,blood.muscle,1,0.138022516802462
PC 38:2 (regulates) EXOSC8,PC 38:2,NA,ENSG00000120699.14,EE,blood.muscle,1,0.107320905158835
PC 38:2 (regulates) KANSL3,PC 38:2,NA,ENSG00000114982.19,EE,blood.muscle,1,0.12155708246251
PC 38:2 (regulates) MAN2A1,PC 38:2,NA,ENSG00000112893.10,EE,blood.muscle,1,0.119776614122431
PC 38:2 (regulates) SERINC1,PC 38:2,NA,ENSG00000111897.7,EE,blood.muscle,1,0.110777646607358
PC 38:2 (regulates) ALDH2,PC 38:2,NA,ENSG00000111275.13,EE,blood.muscle,1,0.109760174549479
PC 38:2 (regulates) ACSS3,PC 38:2,NA,ENSG00000111058.8,EE,blood.muscle,1,0.126633275217982
PC 38:2 (regulates) FBXO3,PC 38:2,NA,ENSG00000110429.14,EE,blood.muscle,1,0.137644057144113
PC 38:2 (regulates) TMEM109,PC 38:2,NA,ENSG00000110108.10,EE,blood.muscle,1,0.142116452654517
PC 38:2 (regulates) PTPRS,PC 38:2,NA,ENSG00000105426.18,EE,blood.muscle,1,0.120230709162155
PC 38:2 (regulates) TYK2,PC 38:2,NA,ENSG00000105397.14,EE,blood.muscle,1,0.109365565106445
PC 38:2 (regulates) HNRNPUL1,PC 38:2,NA,ENSG00000105323.18,EE,blood.muscle,1,0.121565854913369
PC 38:2 (regulates) ABCC1,PC 38:2,NA,ENSG00000103222.20,EE,blood.muscle,1,0.102145203612404
PC 38:2 (regulates) NDRG4,PC 38:2,NA,ENSG00000103034.15,EE,blood.muscle,1,0.143336265477464
PC 38:2 (regulates) SETD1A,PC 38:2,NA,ENSG00000099381.19,EE,blood.muscle,1,0.168430511634946
PC 38:2 (regulates) OSGEP,PC 38:2,NA,ENSG00000092094.11,EE,blood.muscle,1,0.104765566301108
PC 38:2 (regulates) FLT3LG,PC 38:2,NA,ENSG00000090554.13,EE,blood.muscle,1,0.105209980271797
PC 38:2 (regulates) ADD1,PC 38:2,NA,ENSG00000087274.19,EE,blood.muscle,1,0.105686902719013
PC 38:2 (regulates) SRCAP,PC 38:2,NA,ENSG00000080603.17,EE,blood.muscle,1,0.10986396078345
PC 38:2 (regulates) CLTCL1,PC 38:2,NA,ENSG00000070371.16,EE,blood.muscle,1,0.114019033376908
PC 38:2 (regulates) RFC2,PC 38:2,NA,ENSG00000049541.11,EE,blood.muscle,1,0.110867432389889
PC 38:2 (regulates) MRE11,PC 38:2,NA,ENSG00000020922.13,EE,blood.muscle,1,0.112717225062001
PC 38:2 (regulates) KDM5D,PC 38:2,NA,ENSG00000012817.16,EE,blood.muscle,1,0.153556298764121
PC 38:2 (regulates) CACNA2D2,PC 38:2,NA,ENSG00000007402.12,EE,blood.muscle,1,0.12748175614551
PC 38:2 (regulates) RBM5,PC 38:2,NA,ENSG00000003756.17,EE,blood.muscle,1,0.112098037707683
Indoleacrylic acid (regulates) ENSG00000287978.1,Indoleacrylic acid,NA,ENSG00000287978.1,RE,blood.muscle,1,0.108636077766146
Indoleacrylic acid (regulates) ENSG00000267364.3,Indoleacrylic acid,NA,ENSG00000267364.3,RE,blood.muscle,1,0.11256400860823
Indoleacrylic acid (regulates) CALM1,Indoleacrylic acid,NA,ENSG00000198668.14,RE,blood.muscle,1,0.110200022827602
Indoleacrylic acid (regulates) UCKL1,Indoleacrylic acid,NA,ENSG00000198276.16,RE,blood.muscle,1,0.128244577757865
Indoleacrylic acid (regulates) C11orf54,Indoleacrylic acid,NA,ENSG00000182919.15,RE,blood.muscle,1,0.125135838159499
Indoleacrylic acid (regulates) PHYHD1,Indoleacrylic acid,NA,ENSG00000175287.19,RE,blood.muscle,1,0.107383212504776
Indoleacrylic acid (regulates) ZNF449,Indoleacrylic acid,NA,ENSG00000173275.13,RE,blood.muscle,1,0.110686941390781
Indoleacrylic acid (regulates) ART5,Indoleacrylic acid,NA,ENSG00000167311.14,RE,blood.muscle,1,0.123034064248067
Indoleacrylic acid (regulates) DVL3,Indoleacrylic acid,NA,ENSG00000161202.20,RE,blood.muscle,1,0.112605166112847
Indoleacrylic acid (regulates) SCN2B,Indoleacrylic acid,NA,ENSG00000149575.9,RE,blood.muscle,1,0.140391683215324
Indoleacrylic acid (regulates) PLPP5,Indoleacrylic acid,NA,ENSG00000147535.17,RE,blood.muscle,1,0.110256431456542
Indoleacrylic acid (regulates) GSTM1,Indoleacrylic acid,NA,ENSG00000134184.13,RE,blood.muscle,1,0.266542455471153
Indoleacrylic acid (regulates) PNPLA7,Indoleacrylic acid,NA,ENSG00000130653.16,RE,blood.muscle,1,0.131079491825282
Indoleacrylic acid (regulates) MASP1,Indoleacrylic acid,NA,ENSG00000127241.18,RE,blood.muscle,1,0.11343083030674
Indoleacrylic acid (regulates) DPH1,Indoleacrylic acid,NA,ENSG00000108963.19,RE,blood.muscle,1,0.121609546236573
Indoleacrylic acid (regulates) NUP160,Indoleacrylic acid,NA,ENSG00000030066.13,RE,blood.muscle,1,0.102894655327023
Indoleacrylic acid (regulates) GCFC2,Indoleacrylic acid,NA,ENSG00000005436.14,RE,blood.muscle,1,0.146818096231591
Indoleacrylic acid (regulates) ENSG00000285108.1,Indoleacrylic acid,NA,ENSG00000285108.1,EE,blood.muscle,1,0.156901638835773
Indoleacrylic acid (regulates) STAG3L2,Indoleacrylic acid,NA,ENSG00000277072.5,EE,blood.muscle,1,0.120876310530753
Indoleacrylic acid (regulates) ROCK1P1,Indoleacrylic acid,NA,ENSG00000263006.7,EE,blood.muscle,1,0.135894331003186
Indoleacrylic acid (regulates) HAUS5,Indoleacrylic acid,NA,ENSG00000249115.9,EE,blood.muscle,1,0.117262901719923
Indoleacrylic acid (regulates) MIR210HG,Indoleacrylic acid,NA,ENSG00000247095.4,EE,blood.muscle,1,0.110691753599209
Indoleacrylic acid (regulates) PKD1P1,Indoleacrylic acid,NA,ENSG00000244257.5,EE,blood.muscle,1,0.100601661927318
Indoleacrylic acid (regulates) LINC01137,Indoleacrylic acid,NA,ENSG00000233621.3,EE,blood.muscle,1,0.136836898390742
Indoleacrylic acid (regulates) ZFAND2A-DT,Indoleacrylic acid,NA,ENSG00000229043.3,EE,blood.muscle,1,0.234046858645673
Indoleacrylic acid (regulates) PKD1P2,Indoleacrylic acid,NA,ENSG00000227827.3,EE,blood.muscle,1,0.112191362907487
Indoleacrylic acid (regulates) ZNF603P,Indoleacrylic acid,NA,ENSG00000216901.1,EE,blood.muscle,1,0.145429715551142
Indoleacrylic acid (regulates) NPIPA8,Indoleacrylic acid,NA,ENSG00000214940.8,EE,blood.muscle,1,0.115129960431227
Indoleacrylic acid (regulates) KANSL1-AS1,Indoleacrylic acid,NA,ENSG00000214401.5,EE,blood.muscle,1,0.136437943253551
Indoleacrylic acid (regulates) LINC02210,Indoleacrylic acid,NA,ENSG00000204650.14,EE,blood.muscle,1,0.111807874256262
Indoleacrylic acid (regulates) MT-ATP6,Indoleacrylic acid,NA,ENSG00000198899.2,EE,blood.muscle,1,0.11236826226193
Indoleacrylic acid (regulates) PSAP,Indoleacrylic acid,NA,ENSG00000197746.15,EE,blood.muscle,1,0.104202860837951
Indoleacrylic acid (regulates) PDCD1LG2,Indoleacrylic acid,NA,ENSG00000197646.8,EE,blood.muscle,1,0.115145142029209
Indoleacrylic acid (regulates) ZP3,Indoleacrylic acid,NA,ENSG00000188372.15,EE,blood.muscle,1,0.101601473599012
Indoleacrylic acid (regulates) SECISBP2,Indoleacrylic acid,NA,ENSG00000187742.15,EE,blood.muscle,1,0.110829849246867
Indoleacrylic acid (regulates) CCR10,Indoleacrylic acid,NA,ENSG00000184451.5,EE,blood.muscle,1,0.122079856540341
Indoleacrylic acid (regulates) ARHGEF37,Indoleacrylic acid,NA,ENSG00000183111.12,EE,blood.muscle,1,0.129667935109729
Indoleacrylic acid (regulates) EXOC7,Indoleacrylic acid,NA,ENSG00000182473.22,EE,blood.muscle,1,0.100437463440989
Indoleacrylic acid (regulates) AMIGO1,Indoleacrylic acid,NA,ENSG00000181754.7,EE,blood.muscle,1,0.121768516694083
Indoleacrylic acid (regulates) MACIR,Indoleacrylic acid,NA,ENSG00000181751.10,EE,blood.muscle,1,0.112481919146921
Indoleacrylic acid (regulates) ZNF77,Indoleacrylic acid,NA,ENSG00000175691.9,EE,blood.muscle,1,0.125101175505081
Indoleacrylic acid (regulates) ZNF415,Indoleacrylic acid,NA,ENSG00000170954.12,EE,blood.muscle,1,0.113368789281661
Indoleacrylic acid (regulates) RASA4B,Indoleacrylic acid,NA,ENSG00000170667.15,EE,blood.muscle,1,0.145031876557234
Indoleacrylic acid (regulates) AR,Indoleacrylic acid,NA,ENSG00000169083.18,EE,blood.muscle,1,0.103087775555414
Indoleacrylic acid (regulates) DNAJC21,Indoleacrylic acid,NA,ENSG00000168724.17,EE,blood.muscle,1,0.108736397194457
Indoleacrylic acid (regulates) GPD1,Indoleacrylic acid,NA,ENSG00000167588.13,EE,blood.muscle,1,0.102456755433444
Indoleacrylic acid (regulates) VPS39,Indoleacrylic acid,NA,ENSG00000166887.16,EE,blood.muscle,1,0.141368974778083
Indoleacrylic acid (regulates) LARGE2,Indoleacrylic acid,NA,ENSG00000165905.18,EE,blood.muscle,1,0.107036319238884
Indoleacrylic acid (regulates) SLU7,Indoleacrylic acid,NA,ENSG00000164609.10,EE,blood.muscle,1,0.124997763278676
Indoleacrylic acid (regulates) PGGT1B,Indoleacrylic acid,NA,ENSG00000164219.10,EE,blood.muscle,1,0.130757858330591
Indoleacrylic acid (regulates) RPP14,Indoleacrylic acid,NA,ENSG00000163684.12,EE,blood.muscle,1,0.15376875969578
Indoleacrylic acid (regulates) LMOD1,Indoleacrylic acid,NA,ENSG00000163431.13,EE,blood.muscle,1,0.102112073571586
Indoleacrylic acid (regulates) EN1,Indoleacrylic acid,NA,ENSG00000163064.7,EE,blood.muscle,1,0.111701588735526
Indoleacrylic acid (regulates) ACP6,Indoleacrylic acid,NA,ENSG00000162836.12,EE,blood.muscle,1,0.120012199171902
Indoleacrylic acid (regulates) ZNF75A,Indoleacrylic acid,NA,ENSG00000162086.16,EE,blood.muscle,1,0.102316471629121
Indoleacrylic acid (regulates) CCNF,Indoleacrylic acid,NA,ENSG00000162063.13,EE,blood.muscle,1,0.105670890362406
Indoleacrylic acid (regulates) C16orf86,Indoleacrylic acid,NA,ENSG00000159761.15,EE,blood.muscle,1,0.160081124912519
Indoleacrylic acid (regulates) RSPRY1,Indoleacrylic acid,NA,ENSG00000159579.14,EE,blood.muscle,1,0.10598562002439
Indoleacrylic acid (regulates) RADIL,Indoleacrylic acid,NA,ENSG00000157927.17,RE,blood.muscle,1,0.133104599195053
Indoleacrylic acid (regulates) FAM161B,Indoleacrylic acid,NA,ENSG00000156050.10,EE,blood.muscle,1,0.114604279762441
Indoleacrylic acid (regulates) TTC39B,Indoleacrylic acid,NA,ENSG00000155158.20,EE,blood.muscle,1,0.145668649717224
Indoleacrylic acid (regulates) UBP1,Indoleacrylic acid,NA,ENSG00000153560.12,EE,blood.muscle,1,0.1157685159679
Indoleacrylic acid (regulates) RASSF3,Indoleacrylic acid,NA,ENSG00000153179.13,EE,blood.muscle,1,0.122710501264612
Indoleacrylic acid (regulates) CPSF7,Indoleacrylic acid,NA,ENSG00000149532.16,EE,blood.muscle,1,0.120320328148018
Indoleacrylic acid (regulates) CIZ1,Indoleacrylic acid,NA,ENSG00000148337.22,EE,blood.muscle,1,0.144938841127792
Indoleacrylic acid (regulates) GTF3C5,Indoleacrylic acid,NA,ENSG00000148308.18,EE,blood.muscle,1,0.125632602984768
Indoleacrylic acid (regulates) PXDNL,Indoleacrylic acid,NA,ENSG00000147485.13,EE,blood.muscle,1,0.103298007520146
Indoleacrylic acid (regulates) DIPK2B,Indoleacrylic acid,NA,ENSG00000147113.17,EE,blood.muscle,1,0.100018216817241
Indoleacrylic acid (regulates) PSEN2,Indoleacrylic acid,NA,ENSG00000143801.18,EE,blood.muscle,1,0.140809476286601
Indoleacrylic acid (regulates) GNAL,Indoleacrylic acid,NA,ENSG00000141404.17,EE,blood.muscle,1,0.108617073137596
Indoleacrylic acid (regulates) GLYR1,Indoleacrylic acid,NA,ENSG00000140632.17,EE,blood.muscle,1,0.139433225271096
Indoleacrylic acid (regulates) UACA,Indoleacrylic acid,NA,ENSG00000137831.15,EE,blood.muscle,1,0.106779863999658
Indoleacrylic acid (regulates) EXOC4,Indoleacrylic acid,NA,ENSG00000131558.15,EE,blood.muscle,1,0.155720403649225
Indoleacrylic acid (regulates) NR1H2,Indoleacrylic acid,NA,ENSG00000131408.15,EE,blood.muscle,1,0.141918754191939
Indoleacrylic acid (regulates) IDO1,Indoleacrylic acid,NA,ENSG00000131203.13,EE,blood.muscle,1,0.117363990640965
Indoleacrylic acid (regulates) AFDN,Indoleacrylic acid,NA,ENSG00000130396.21,EE,blood.muscle,1,0.123069769925156
Indoleacrylic acid (regulates) BST2,Indoleacrylic acid,NA,ENSG00000130303.14,EE,blood.muscle,1,0.139108840409032
Indoleacrylic acid (regulates) SLC44A2,Indoleacrylic acid,NA,ENSG00000129353.15,EE,blood.muscle,1,0.11314564911749
Indoleacrylic acid (regulates) UBR4,Indoleacrylic acid,NA,ENSG00000127481.15,EE,blood.muscle,1,0.111790445314954
Indoleacrylic acid (regulates) ZNF133,Indoleacrylic acid,NA,ENSG00000125846.16,EE,blood.muscle,1,0.127196755403756
Indoleacrylic acid (regulates) TTF1,Indoleacrylic acid,NA,ENSG00000125482.13,EE,blood.muscle,1,0.125155028824138
Indoleacrylic acid (regulates) DNAJC15,Indoleacrylic acid,NA,ENSG00000120675.6,EE,blood.muscle,1,0.105360386322048
Indoleacrylic acid (regulates) TMEM109,Indoleacrylic acid,NA,ENSG00000110108.10,EE,blood.muscle,1,0.150727697994685
Indoleacrylic acid (regulates) ANKMY2,Indoleacrylic acid,NA,ENSG00000106524.9,EE,blood.muscle,1,0.105938964353818
Indoleacrylic acid (regulates) TBC1D17,Indoleacrylic acid,NA,ENSG00000104946.14,EE,blood.muscle,1,0.105057214818897
Indoleacrylic acid (regulates) NFATC2,Indoleacrylic acid,NA,ENSG00000101096.20,EE,blood.muscle,1,0.115428860038799
Indoleacrylic acid (regulates) P2RX6,Indoleacrylic acid,NA,ENSG00000099957.17,EE,blood.muscle,1,0.163399033112965
Indoleacrylic acid (regulates) FMO2,Indoleacrylic acid,NA,ENSG00000094963.14,EE,blood.muscle,1,0.211635398883846
Indoleacrylic acid (regulates) CSDE1,Indoleacrylic acid,NA,ENSG00000009307.17,EE,blood.muscle,1,0.140885387401812
Indoleacrylic acid (regulates) DBNDD1,Indoleacrylic acid,NA,ENSG00000003249.15,EE,blood.muscle,1,0.108249931350028
LPC 15:0/0:0 (regulates) COL28A1,LPC 15:0/0:0,NA,ENSG00000215018.10,RE,blood.muscle,1,0.101031013956883
LPC 15:0/0:0 (regulates) SIRPA,LPC 15:0/0:0,NA,ENSG00000198053.12,RE,blood.muscle,1,0.195484417715246
LPC 15:0/0:0 (regulates) EIF4EBP1,LPC 15:0/0:0,NA,ENSG00000187840.5,RE,blood.muscle,1,0.110466229707505
LPC 15:0/0:0 (regulates) FHL3,LPC 15:0/0:0,NA,ENSG00000183386.10,RE,blood.muscle,1,0.104883868284117
LPC 15:0/0:0 (regulates) VAMP5,LPC 15:0/0:0,NA,ENSG00000168899.5,RE,blood.muscle,1,0.119049065716381
LPC 15:0/0:0 (regulates) SRRM2,LPC 15:0/0:0,NA,ENSG00000167978.17,RE,blood.muscle,1,0.11887976073551
LPC 15:0/0:0 (regulates) PBXIP1,LPC 15:0/0:0,NA,ENSG00000163346.17,RE,blood.muscle,1,0.112681820196762
LPC 15:0/0:0 (regulates) GSDMC,LPC 15:0/0:0,NA,ENSG00000147697.9,RE,blood.muscle,1,0.133844328371848
LPC 15:0/0:0 (regulates) CDK5RAP2,LPC 15:0/0:0,NA,ENSG00000136861.19,RE,blood.muscle,1,0.113474449691199
LPC 15:0/0:0 (regulates) SEPTIN7,LPC 15:0/0:0,NA,ENSG00000122545.21,RE,blood.muscle,1,0.106082648391874
LPC 15:0/0:0 (regulates) ENSG00000272848.2,LPC 15:0/0:0,NA,ENSG00000272848.2,EE,blood.muscle,1,0.104743294046822
LPC 15:0/0:0 (regulates) ZNF603P,LPC 15:0/0:0,NA,ENSG00000216901.1,EE,blood.muscle,1,0.10861099443682
LPC 15:0/0:0 (regulates) GAS8,LPC 15:0/0:0,NA,ENSG00000141013.17,EE,blood.muscle,1,0.104188963375261
LPC 15:0/0:0 (regulates) COMMD4,LPC 15:0/0:0,NA,ENSG00000140365.16,EE,blood.muscle,1,0.118319604768735
LPC 15:0/0:0 (regulates) MAST3,LPC 15:0/0:0,NA,ENSG00000099308.11,EE,blood.muscle,1,0.134496255644887
LPC 15:0/0:0 (regulates) AAMDC,LPC 15:0/0:0,NA,ENSG00000087884.15,EE,blood.muscle,1,0.102240581956209
LPC 15:0/0:0 (regulates) NAALAD2,LPC 15:0/0:0,NA,ENSG00000077616.11,EE,blood.muscle,1,0.120918399042966
LPC 15:0/0:0 (regulates) NCAPH2,LPC 15:0/0:0,NA,ENSG00000025770.19,EE,blood.muscle,1,0.115815252777452
LPC 15:0/0:0 (regulates) DBNDD1,LPC 15:0/0:0,NA,ENSG00000003249.15,EE,blood.muscle,1,0.116108281213551
LPE 16:0 (regulates) ENSG00000271533.1,LPE 16:0,NA,ENSG00000271533.1,RE,blood.muscle,12,0.103932219242405
LPE 16:0 (regulates) MIR4458HG,LPE 16:0,NA,ENSG00000247516.8,RE,blood.muscle,12,0.100883805192581
LPE 16:0 (regulates) SNAI3,LPE 16:0,NA,ENSG00000185669.6,RE,blood.muscle,12,0.101191314901138
LPE 16:0 (regulates) NPIPB12,LPE 16:0,NA,ENSG00000169203.17,RE,blood.muscle,12,0.118814725517913
LPE 16:0 (regulates) TRAK2,LPE 16:0,NA,ENSG00000115993.13,RE,blood.muscle,12,0.101464670503424
LPE 16:0 (regulates) FANCE,LPE 16:0,NA,ENSG00000112039.5,RE,blood.muscle,12,0.133670187704904
LPE 16:0 (regulates) SMARCB1,LPE 16:0,NA,ENSG00000099956.20,RE,blood.muscle,12,0.125459144448565
LPE 16:0 (regulates) ENSG00000285847.2,LPE 16:0,NA,ENSG00000285847.2,EE,blood.muscle,1,0.101004921849989
LPE 16:0 (regulates) HERC2P9,LPE 16:0,NA,ENSG00000206149.11,EE,blood.muscle,1,0.132343065928529
LPE 16:0 (regulates) INPP5B,LPE 16:0,NA,ENSG00000204084.13,EE,blood.muscle,1,0.11978277387258
LPE 16:0 (regulates) FAM120AOS,LPE 16:0,NA,ENSG00000188938.17,EE,blood.muscle,1,0.207662352886988
LPE 16:0 (regulates) HGS,LPE 16:0,NA,ENSG00000185359.14,EE,blood.muscle,1,0.109434726109733
LPE 16:0 (regulates) EXOSC10,LPE 16:0,NA,ENSG00000171824.14,EE,blood.muscle,1,0.101273712770149
LPE 16:0 (regulates) PDE7B,LPE 16:0,NA,ENSG00000171408.14,EE,blood.muscle,1,0.10841994387871
LPE 16:0 (regulates) SLN,LPE 16:0,NA,ENSG00000170290.4,EE,blood.muscle,1,0.122711789763162
LPE 16:0 (regulates) P2RY1,LPE 16:0,NA,ENSG00000169860.7,EE,blood.muscle,1,0.103996825041649
LPE 16:0 (regulates) SNAPC4,LPE 16:0,NA,ENSG00000165684.6,EE,blood.muscle,1,0.100963381160601
LPE 16:0 (regulates) RPL36AL,LPE 16:0,NA,ENSG00000165502.7,EE,blood.muscle,1,0.108962299390291
LPE 16:0 (regulates) DDIAS,LPE 16:0,NA,ENSG00000165490.13,EE,blood.muscle,1,0.11752070424358
LPE 16:0 (regulates) LRRC38,LPE 16:0,NA,ENSG00000162494.6,EE,blood.muscle,1,0.130193154763732
LPE 16:0 (regulates) RFX5,LPE 16:0,NA,ENSG00000143390.18,EE,blood.muscle,1,0.113281816862621
LPE 16:0 (regulates) TAF8,LPE 16:0,NA,ENSG00000137413.17,EE,blood.muscle,1,0.101127771641909
LPE 16:0 (regulates) CAB39,LPE 16:0,NA,ENSG00000135932.12,EE,blood.muscle,1,0.157780789786996
