feature_id,assay,entrez_gene,gene_symbol,ensembl_gene,Gambardella_et_al_2020,MSigDb_TFEB_TARGET_GENES,Settembre_et_al_2013,Doronzo_et_al_2018,any
ENSG00000161714.12,transcript-rna-seq,113026,PLCD3,ENSG00000161714,N,N,N,N,N
ENSG00000171791.14,transcript-rna-seq,596,BCL2,ENSG00000171791,N,Y,N,N,Y
ENSG00000103495.15,transcript-rna-seq,4150,MAZ,ENSG00000103495,N,N,N,Y,Y
ENSG00000035664.11,transcript-rna-seq,23604,DAPK2,ENSG00000035664,N,N,N,N,N
ENSG00000129355.7,transcript-rna-seq,1032,CDKN2D,ENSG00000129355,N,N,N,N,N
ENSG00000218283.2,transcript-rna-seq,NA,MORF4L1P1,ENSG00000218283,N,N,N,N,N
ENSG00000179476.8,transcript-rna-seq,122525,C14orf28,ENSG00000179476,N,N,N,N,N
ENSG00000166664.15,transcript-rna-seq,89832,CHRFAM7A,ENSG00000166664,N,N,N,N,N
ENSG00000186020.13,transcript-rna-seq,57711,ZNF529,ENSG00000186020,Y,N,N,N,Y
ENSG00000101210.13,transcript-rna-seq,1917,EEF1A2,ENSG00000101210,N,N,N,N,N
ENSG00000113389.16,transcript-rna-seq,4883,NPR3,ENSG00000113389,N,N,N,N,N
ENSG00000089050.16,transcript-rna-seq,10741,RBBP9,ENSG00000089050,N,N,N,N,N
ENSG00000139350.12,transcript-rna-seq,121441,NEDD1,ENSG00000139350,N,N,N,N,N
ENSG00000143776.20,transcript-rna-seq,8476,CDC42BPA,ENSG00000143776,N,N,N,N,N
ENSG00000156171.15,transcript-rna-seq,128338,DRAM2,ENSG00000156171,N,N,N,N,N
ENSG00000162129.14,transcript-rna-seq,81570,CLPB,ENSG00000162129,N,N,N,N,N
ENSG00000106853.20,transcript-rna-seq,22949,PTGR1,ENSG00000106853,N,N,N,Y,Y
ENSG00000211750.2,transcript-rna-seq,NA,TRBV24-1,ENSG00000211750,N,N,N,N,N
ENSG00000110429.14,transcript-rna-seq,26273,FBXO3,ENSG00000110429,N,N,N,N,N
ENSG00000203739.5,transcript-rna-seq,101928673,PRDX6-AS1,ENSG00000203739,N,N,N,N,N
ENSG00000135409.11,transcript-rna-seq,269,AMHR2,ENSG00000135409,Y,N,N,N,Y
ENSG00000087884.15,transcript-rna-seq,28971,AAMDC,ENSG00000087884,N,N,N,Y,Y
ENSG00000126773.13,transcript-rna-seq,64430,PCNX4,ENSG00000126773,N,Y,N,Y,Y
ENSG00000145725.20,transcript-rna-seq,23262,PPIP5K2,ENSG00000145725,N,Y,N,Y,Y
ENSG00000280987.4,transcript-rna-seq,9782,MATR3,ENSG00000280987,Y,N,N,N,Y
ENSG00000163607.18,transcript-rna-seq,29083,GTPBP8,ENSG00000163607,N,N,N,N,N
ENSG00000057935.14,transcript-rna-seq,57504,MTA3,ENSG00000057935,N,N,N,N,N
ENSG00000128849.11,transcript-rna-seq,84952,CGNL1,ENSG00000128849,N,N,N,N,N
ENSG00000185245.9,transcript-rna-seq,2811,GP1BA,ENSG00000185245,N,N,N,N,N
ENSG00000167257.11,transcript-rna-seq,257160,RNF214,ENSG00000167257,N,N,N,N,N
ENSG00000015285.11,transcript-rna-seq,7454,WAS,ENSG00000015285,N,N,N,N,N
ENSG00000171631.16,transcript-rna-seq,5031,P2RY6,ENSG00000171631,N,N,N,N,N
ENSG00000234608.9,transcript-rna-seq,51275,MAPKAPK5-AS1,ENSG00000234608,Y,N,N,N,Y
ENSG00000164022.18,transcript-rna-seq,9255,AIMP1,ENSG00000164022,N,N,N,N,N
ENSG00000120733.14,transcript-rna-seq,51780,KDM3B,ENSG00000120733,N,N,N,N,N
ENSG00000144559.11,transcript-rna-seq,132001,TAMM41,ENSG00000144559,N,N,N,N,N
ENSG00000128039.13,transcript-rna-seq,79644,SRD5A3,ENSG00000128039,N,N,N,N,N
ENSG00000204410.16,transcript-rna-seq,4439,MSH5,ENSG00000204410,N,N,N,N,N
ENSG00000143167.12,transcript-rna-seq,10223,GPA33,ENSG00000143167,N,N,N,N,N
ENSG00000198799.12,transcript-rna-seq,9860,LRIG2,ENSG00000198799,N,N,N,N,N
ENSG00000135828.11,transcript-rna-seq,6041,RNASEL,ENSG00000135828,N,N,N,N,N
ENSG00000139437.18,transcript-rna-seq,84260,TCHP,ENSG00000139437,N,N,N,N,N
ENSG00000204315.4,transcript-rna-seq,63943,FKBPL,ENSG00000204315,N,N,N,N,N
ENSG00000050344.9,transcript-rna-seq,9603,NFE2L3,ENSG00000050344,N,N,N,N,N
ENSG00000085276.19,transcript-rna-seq,2122,MECOM,ENSG00000085276,N,N,N,Y,Y
ENSG00000180834.8,transcript-rna-seq,79929,MAP6D1,ENSG00000180834,N,N,N,N,N
ENSG00000072818.12,transcript-rna-seq,9744,ACAP1,ENSG00000072818,N,N,N,N,N
ENSG00000081870.12,transcript-rna-seq,51668,HSPB11,ENSG00000081870,Y,N,N,N,Y
ENSG00000101052.13,transcript-rna-seq,51098,IFT52,ENSG00000101052,N,N,N,N,N
ENSG00000184922.15,transcript-rna-seq,752,FMNL1,ENSG00000184922,N,N,N,N,N
ENSG00000171827.11,transcript-rna-seq,148268,ZNF570,ENSG00000171827,Y,N,N,N,Y
ENSG00000135845.10,transcript-rna-seq,5279,PIGC,ENSG00000135845,N,N,N,N,N
ENSG00000172613.8,transcript-rna-seq,5883,RAD9A,ENSG00000172613,N,Y,N,Y,Y
ENSG00000244563.1,transcript-rna-seq,NA,RPS26P19,ENSG00000244563,N,N,N,N,N
ENSG00000120662.16,transcript-rna-seq,9617,MTRF1,ENSG00000120662,N,N,N,N,N
ENSG00000234284.7,transcript-rna-seq,345462,ZNF879,ENSG00000234284,Y,N,N,N,Y
ENSG00000102743.15,transcript-rna-seq,10166,SLC25A15,ENSG00000102743,N,N,N,N,N
ENSG00000109814.12,transcript-rna-seq,7358,UGDH,ENSG00000109814,N,N,N,N,N
ENSG00000188976.11,transcript-rna-seq,26155,NOC2L,ENSG00000188976,Y,N,N,N,Y
ENSG00000064961.19,transcript-rna-seq,10362,HMG20B,ENSG00000064961,N,N,N,N,N
ENSG00000136522.14,transcript-rna-seq,57129,MRPL47,ENSG00000136522,N,N,N,N,N
ENSG00000152749.8,transcript-rna-seq,160897,GPR180,ENSG00000152749,N,N,N,N,N
ENSG00000259248.7,transcript-rna-seq,NA,USP3-AS1,ENSG00000259248,N,N,N,N,N
ENSG00000182944.18,transcript-rna-seq,2130,EWSR1,ENSG00000182944,Y,N,N,Y,Y
ENSG00000106105.15,transcript-rna-seq,2617,GARS1,ENSG00000106105,N,Y,N,Y,Y
ENSG00000203288.5,transcript-rna-seq,109729141,TDRKH-AS1,ENSG00000203288,N,N,N,N,N
ENSG00000176928.7,transcript-rna-seq,51301,GCNT4,ENSG00000176928,N,N,N,N,N
ENSG00000233593.11,transcript-rna-seq,105378853,LINC02609,ENSG00000233593,N,N,N,N,N
ENSG00000067221.14,transcript-rna-seq,9399,STOML1,ENSG00000067221,N,N,N,N,N
ENSG00000162695.12,transcript-rna-seq,148867,SLC30A7,ENSG00000162695,N,N,N,Y,Y
ENSG00000023287.13,transcript-rna-seq,9821,RB1CC1,ENSG00000023287,N,N,N,N,N
ENSG00000176058.13,transcript-rna-seq,286262,TPRN,ENSG00000176058,Y,N,N,N,Y
ENSG00000213699.9,transcript-rna-seq,54978,SLC35F6,ENSG00000213699,Y,Y,N,Y,Y
ENSG00000251151.2,transcript-rna-seq,100874365,HOXC-AS3,ENSG00000251151,N,N,N,N,N
ENSG00000124608.5,transcript-rna-seq,57505,AARS2,ENSG00000124608,N,N,N,N,N
ENSG00000168259.17,transcript-rna-seq,7266,DNAJC7,ENSG00000168259,N,N,N,N,N
ENSG00000133134.12,transcript-rna-seq,84707,BEX2,ENSG00000133134,N,N,N,N,N
ENSG00000152284.5,transcript-rna-seq,83439,TCF7L1,ENSG00000152284,N,N,N,N,N
ENSG00000181163.14,transcript-rna-seq,4869,NPM1,ENSG00000181163,Y,N,N,N,Y
ENSG00000055483.20,transcript-rna-seq,57602,USP36,ENSG00000055483,Y,Y,N,Y,Y
ENSG00000054267.22,transcript-rna-seq,51742,ARID4B,ENSG00000054267,Y,N,N,N,Y
ENSG00000178202.13,transcript-rna-seq,143888,POGLUT3,ENSG00000178202,N,N,N,N,N
ENSG00000095015.6,transcript-rna-seq,4214,MAP3K1,ENSG00000095015,N,N,N,N,N
ENSG00000144426.19,transcript-rna-seq,65065,NBEAL1,ENSG00000144426,N,N,N,N,N
ENSG00000166263.13,transcript-rna-seq,252983,STXBP4,ENSG00000166263,N,N,N,N,N
ENSG00000147162.14,transcript-rna-seq,8473,OGT,ENSG00000147162,N,N,N,N,N
ENSG00000122550.18,transcript-rna-seq,55975,KLHL7,ENSG00000122550,N,N,N,N,N
ENSG00000141510.18,transcript-rna-seq,7157,TP53,ENSG00000141510,N,N,N,N,N
ENSG00000007866.22,transcript-rna-seq,7005,TEAD3,ENSG00000007866,N,N,N,N,N
ENSG00000236480.1,transcript-rna-seq,NA,PKMP1,ENSG00000236480,N,N,N,N,N
ENSG00000203872.7,transcript-rna-seq,206412,C6orf163,ENSG00000203872,N,N,N,N,N
ENSG00000099917.17,transcript-rna-seq,51586,MED15,ENSG00000099917,Y,Y,N,Y,Y
ENSG00000138433.16,transcript-rna-seq,9541,CIR1,ENSG00000138433,N,N,N,N,N
ENSG00000165912.16,transcript-rna-seq,29763,PACSIN3,ENSG00000165912,N,N,N,N,N
ENSG00000270959.1,transcript-rna-seq,339929,LPP-AS2,ENSG00000270959,N,N,N,Y,Y
ENSG00000214655.11,transcript-rna-seq,23053,ZSWIM8,ENSG00000214655,Y,Y,N,Y,Y
ENSG00000105650.22,transcript-rna-seq,5143,PDE4C,ENSG00000105650,Y,N,N,N,Y
ENSG00000229944.3,transcript-rna-seq,NA,EIF4EP2,ENSG00000229944,N,N,N,N,N
ENSG00000125375.18,transcript-rna-seq,27109,DMAC2L,ENSG00000125375,N,Y,N,N,Y
ENSG00000185739.13,transcript-rna-seq,6345,SRL,ENSG00000185739,N,N,N,N,N
ENSG00000100519.12,transcript-rna-seq,5706,PSMC6,ENSG00000100519,Y,N,N,N,Y
ENSG00000112561.19,transcript-rna-seq,7942,TFEB,ENSG00000112561,N,N,Y,N,Y
ENSG00000115233.12,transcript-rna-seq,10213,PSMD14,ENSG00000115233,Y,N,N,N,Y
ENSG00000108590.11,transcript-rna-seq,51003,MED31,ENSG00000108590,N,N,N,N,N
ENSG00000139508.15,transcript-rna-seq,283537,SLC46A3,ENSG00000139508,N,N,N,Y,Y
ENSG00000217930.8,transcript-rna-seq,51025,PAM16,ENSG00000217930,Y,N,N,N,Y
ENSG00000173369.17,transcript-rna-seq,713,C1QB,ENSG00000173369,N,N,N,N,N
ENSG00000185532.20,transcript-rna-seq,5592,PRKG1,ENSG00000185532,N,N,N,Y,Y
ENSG00000141452.10,transcript-rna-seq,29919,RMC1,ENSG00000141452,N,Y,N,Y,Y
ENSG00000099995.19,transcript-rna-seq,10291,SF3A1,ENSG00000099995,N,N,N,N,N
ENSG00000073050.12,transcript-rna-seq,7515,XRCC1,ENSG00000073050,Y,N,N,N,Y
ENSG00000198001.15,transcript-rna-seq,51135,IRAK4,ENSG00000198001,N,N,N,N,N
ENSG00000154175.18,transcript-rna-seq,25890,ABI3BP,ENSG00000154175,N,N,N,N,N
ENSG00000132005.9,transcript-rna-seq,5989,RFX1,ENSG00000132005,N,N,N,N,N
ENSG00000204267.17,transcript-rna-seq,6891,TAP2,ENSG00000204267,N,N,N,N,N
ENSG00000068615.20,transcript-rna-seq,65055,REEP1,ENSG00000068615,N,N,N,N,N
ENSG00000173480.11,transcript-rna-seq,147687,ZNF417,ENSG00000173480,Y,N,N,N,Y
ENSG00000116017.11,transcript-rna-seq,1820,ARID3A,ENSG00000116017,N,N,N,N,N
ENSG00000257139.1,transcript-rna-seq,NA,LINC02821,ENSG00000257139,N,N,N,N,N
ENSG00000182134.17,transcript-rna-seq,11022,TDRKH,ENSG00000182134,N,N,N,N,N
ENSG00000170917.14,transcript-rna-seq,11162,NUDT6,ENSG00000170917,N,N,N,N,N
ENSG00000146574.16,transcript-rna-seq,221960,CCZ1B,ENSG00000146574,N,N,N,N,N
ENSG00000105894.12,transcript-rna-seq,5764,PTN,ENSG00000105894,N,N,N,N,N
ENSG00000154065.17,transcript-rna-seq,147463,ANKRD29,ENSG00000154065,N,N,N,N,N
ENSG00000182853.12,transcript-rna-seq,284013,VMO1,ENSG00000182853,Y,N,N,N,Y
ENSG00000167371.21,transcript-rna-seq,112476,PRRT2,ENSG00000167371,Y,N,N,N,Y
ENSG00000163545.11,transcript-rna-seq,81788,NUAK2,ENSG00000163545,N,N,N,N,N
ENSG00000134186.12,transcript-rna-seq,55119,PRPF38B,ENSG00000134186,Y,N,N,N,Y
ENSG00000236782.7,transcript-rna-seq,NA,ZNF593OS,ENSG00000236782,N,N,N,N,N
ENSG00000131652.14,transcript-rna-seq,79228,THOC6,ENSG00000131652,N,N,N,Y,Y
ENSG00000146700.9,transcript-rna-seq,136853,SSC4D,ENSG00000146700,N,N,N,N,N
ENSG00000163162.9,transcript-rna-seq,284996,RNF149,ENSG00000163162,Y,N,N,Y,Y
ENSG00000141480.18,transcript-rna-seq,409,ARRB2,ENSG00000141480,N,N,N,N,N
ENSG00000275111.5,transcript-rna-seq,7549,ZNF2,ENSG00000275111,N,N,N,Y,Y
ENSG00000083937.10,transcript-rna-seq,25978,CHMP2B,ENSG00000083937,N,N,N,Y,Y
ENSG00000166923.12,transcript-rna-seq,26585,GREM1,ENSG00000166923,N,N,N,N,N
ENSG00000197614.11,transcript-rna-seq,8076,MFAP5,ENSG00000197614,N,N,N,N,N
ENSG00000100697.15,transcript-rna-seq,23405,DICER1,ENSG00000100697,N,N,N,N,N
ENSG00000163918.12,transcript-rna-seq,5984,RFC4,ENSG00000163918,N,N,N,N,N
ENSG00000161526.15,transcript-rna-seq,29115,SAP30BP,ENSG00000161526,Y,N,N,N,Y
ENSG00000119280.17,transcript-rna-seq,84886,C1orf198,ENSG00000119280,Y,N,N,N,Y
ENSG00000167034.10,transcript-rna-seq,4824,NKX3-1,ENSG00000167034,N,N,N,N,N
ENSG00000230207.1,transcript-rna-seq,NA,RPL4P5,ENSG00000230207,N,N,N,N,N
ENSG00000100983.12,transcript-rna-seq,2937,GSS,ENSG00000100983,N,N,N,N,N
ENSG00000169398.19,transcript-rna-seq,5747,PTK2,ENSG00000169398,N,N,N,Y,Y
ENSG00000133216.17,transcript-rna-seq,2048,EPHB2,ENSG00000133216,N,N,N,N,N
ENSG00000125743.11,transcript-rna-seq,6633,SNRPD2,ENSG00000125743,Y,N,N,N,Y
ENSG00000113212.7,transcript-rna-seq,56129,PCDHB7,ENSG00000113212,N,N,N,N,N
ENSG00000127084.19,transcript-rna-seq,89846,FGD3,ENSG00000127084,Y,N,N,N,Y
ENSG00000121350.16,transcript-rna-seq,79912,PYROXD1,ENSG00000121350,N,N,N,Y,Y
ENSG00000228929.1,transcript-rna-seq,NA,RPS13P2,ENSG00000228929,N,N,N,N,N
ENSG00000176659.10,transcript-rna-seq,284756,LINC02910,ENSG00000176659,N,N,N,N,N
ENSG00000144868.14,transcript-rna-seq,66000,TMEM108,ENSG00000144868,N,N,N,Y,Y
ENSG00000204257.15,transcript-rna-seq,3108,HLA-DMA,ENSG00000204257,N,N,N,N,N
ENSG00000153774.9,transcript-rna-seq,10428,CFDP1,ENSG00000153774,N,Y,N,Y,Y
ENSG00000112578.10,transcript-rna-seq,705,BYSL,ENSG00000112578,N,N,N,Y,Y
ENSG00000284505.1,transcript-rna-seq,111188157,LYNX1-SLURP2,ENSG00000284505,N,N,N,N,N
ENSG00000118495.21,transcript-rna-seq,5325,PLAGL1,ENSG00000118495,N,N,N,N,N
ENSG00000051596.10,transcript-rna-seq,84321,THOC3,ENSG00000051596,N,N,N,N,N
ENSG00000126882.13,transcript-rna-seq,286336,FAM78A,ENSG00000126882,N,N,N,N,N
ENSG00000176697.20,transcript-rna-seq,627,BDNF,ENSG00000176697,Y,N,N,Y,Y
ENSG00000056972.20,transcript-rna-seq,10758,TRAF3IP2,ENSG00000056972,N,N,N,N,N
ENSG00000104967.8,transcript-rna-seq,4858,NOVA2,ENSG00000104967,N,N,N,N,N
ENSG00000092203.15,transcript-rna-seq,9878,TOX4,ENSG00000092203,N,N,N,Y,Y
ENSG00000112531.17,transcript-rna-seq,9444,QKI,ENSG00000112531,N,Y,N,Y,Y
ENSG00000244038.11,transcript-rna-seq,1650,DDOST,ENSG00000244038,N,N,N,Y,Y
ENSG00000163697.17,transcript-rna-seq,323,APBB2,ENSG00000163697,N,N,N,Y,Y
ENSG00000113387.12,transcript-rna-seq,10923,SUB1,ENSG00000113387,N,Y,N,Y,Y
ENSG00000086570.13,transcript-rna-seq,2196,FAT2,ENSG00000086570,N,N,N,N,N
ENSG00000213799.13,transcript-rna-seq,91664,ZNF845,ENSG00000213799,N,N,N,N,N
ENSG00000072756.17,transcript-rna-seq,51095,TRNT1,ENSG00000072756,N,N,N,N,N
ENSG00000204536.15,transcript-rna-seq,54535,CCHCR1,ENSG00000204536,N,N,N,N,N
ENSG00000180818.5,transcript-rna-seq,3226,HOXC10,ENSG00000180818,N,N,N,N,N
ENSG00000236333.4,transcript-rna-seq,NA,TRHDE-AS1,ENSG00000236333,N,N,N,N,N
ENSG00000172115.9,transcript-rna-seq,54205,CYCS,ENSG00000172115,N,N,N,N,N
ENSG00000139174.12,transcript-rna-seq,144165,PRICKLE1,ENSG00000139174,N,N,N,Y,Y
ENSG00000158636.16,transcript-rna-seq,56946,EMSY,ENSG00000158636,N,N,N,N,N
ENSG00000136280.17,transcript-rna-seq,83605,CCM2,ENSG00000136280,N,N,N,N,N
ENSG00000169249.14,transcript-rna-seq,8233,ZRSR2,ENSG00000169249,N,N,N,N,N
ENSG00000146909.8,transcript-rna-seq,64434,NOM1,ENSG00000146909,Y,N,N,N,Y
ENSG00000125505.17,transcript-rna-seq,79143,MBOAT7,ENSG00000125505,N,N,N,N,N
ENSG00000154146.13,transcript-rna-seq,4900,NRGN,ENSG00000154146,N,N,N,N,N
ENSG00000183087.15,transcript-rna-seq,2621,GAS6,ENSG00000183087,N,N,N,Y,Y
ENSG00000177150.13,transcript-rna-seq,125228,FAM210A,ENSG00000177150,Y,Y,N,Y,Y
ENSG00000088832.18,transcript-rna-seq,2280,FKBP1A,ENSG00000088832,N,Y,N,Y,Y
ENSG00000234518.2,transcript-rna-seq,NA,PTGES3P1,ENSG00000234518,N,N,N,N,N
ENSG00000134317.18,transcript-rna-seq,29841,GRHL1,ENSG00000134317,N,N,N,N,N
ENSG00000130810.20,transcript-rna-seq,56342,PPAN,ENSG00000130810,N,N,N,N,N
ENSG00000008324.12,transcript-rna-seq,51188,SS18L2,ENSG00000008324,N,N,N,N,N
ENSG00000137959.17,transcript-rna-seq,10964,IFI44L,ENSG00000137959,N,N,N,N,N
ENSG00000183826.18,transcript-rna-seq,114781,BTBD9,ENSG00000183826,N,N,N,N,N
ENSG00000155506.19,transcript-rna-seq,23367,LARP1,ENSG00000155506,Y,Y,N,Y,Y
ENSG00000149196.17,transcript-rna-seq,51501,HIKESHI,ENSG00000149196,N,N,N,N,N
ENSG00000138303.18,transcript-rna-seq,51008,ASCC1,ENSG00000138303,N,N,N,N,N
ENSG00000198815.9,transcript-rna-seq,22887,FOXJ3,ENSG00000198815,N,Y,N,N,Y
ENSG00000215039.8,transcript-rna-seq,678655,CD27-AS1,ENSG00000215039,N,N,N,N,N
ENSG00000183801.8,transcript-rna-seq,283298,OLFML1,ENSG00000183801,N,N,N,N,N
ENSG00000198597.9,transcript-rna-seq,9745,ZNF536,ENSG00000198597,N,N,N,N,N
ENSG00000132429.10,transcript-rna-seq,64208,POPDC3,ENSG00000132429,N,N,N,Y,Y
ENSG00000071967.12,transcript-rna-seq,79901,CYBRD1,ENSG00000071967,Y,Y,N,Y,Y
ENSG00000136856.18,transcript-rna-seq,29988,SLC2A8,ENSG00000136856,Y,N,N,N,Y
ENSG00000123200.17,transcript-rna-seq,23091,ZC3H13,ENSG00000123200,Y,N,N,N,Y
ENSG00000141161.12,transcript-rna-seq,146862,UNC45B,ENSG00000141161,N,N,N,N,N
ENSG00000266338.7,transcript-rna-seq,284565,NBPF15,ENSG00000266338,N,N,N,N,N
ENSG00000095383.20,transcript-rna-seq,55357,TBC1D2,ENSG00000095383,N,N,N,N,N
ENSG00000078487.18,transcript-rna-seq,55063,ZCWPW1,ENSG00000078487,N,Y,N,Y,Y
ENSG00000100578.18,transcript-rna-seq,9786,KIAA0586,ENSG00000100578,N,N,N,N,N
ENSG00000129744.3,transcript-rna-seq,417,ART1,ENSG00000129744,N,N,N,N,N
ENSG00000145604.17,transcript-rna-seq,6502,SKP2,ENSG00000145604,Y,N,N,N,Y
ENSG00000154473.18,transcript-rna-seq,9184,BUB3,ENSG00000154473,N,N,N,Y,Y
ENSG00000147586.10,transcript-rna-seq,28957,MRPS28,ENSG00000147586,N,N,N,N,N
ENSG00000134369.16,transcript-rna-seq,89796,NAV1,ENSG00000134369,N,N,N,N,N
ENSG00000079102.16,transcript-rna-seq,862,RUNX1T1,ENSG00000079102,N,Y,N,Y,Y
ENSG00000170153.11,transcript-rna-seq,57484,RNF150,ENSG00000170153,N,N,N,N,N
ENSG00000113248.6,transcript-rna-seq,56121,PCDHB15,ENSG00000113248,N,N,N,N,N
ENSG00000197496.6,transcript-rna-seq,81031,SLC2A10,ENSG00000197496,N,N,N,N,N
ENSG00000106246.18,transcript-rna-seq,26024,PTCD1,ENSG00000106246,Y,N,N,N,Y
ENSG00000103275.21,transcript-rna-seq,7329,UBE2I,ENSG00000103275,Y,N,N,N,Y
ENSG00000197822.12,transcript-rna-seq,100506658,OCLN,ENSG00000197822,N,N,N,N,N
ENSG00000189403.15,transcript-rna-seq,3146,HMGB1,ENSG00000189403,N,N,N,Y,Y
ENSG00000131055.5,transcript-rna-seq,84701,COX4I2,ENSG00000131055,N,N,N,N,N
ENSG00000213740.2,transcript-rna-seq,NA,SERBP1P1,ENSG00000213740,N,N,N,N,N
ENSG00000108506.13,transcript-rna-seq,57508,INTS2,ENSG00000108506,N,N,N,N,N
ENSG00000183307.4,transcript-rna-seq,27439,TMEM121B,ENSG00000183307,N,N,N,N,N
ENSG00000133466.14,transcript-rna-seq,114904,C1QTNF6,ENSG00000133466,Y,Y,N,Y,Y
ENSG00000185798.8,transcript-rna-seq,348793,WDR53,ENSG00000185798,N,N,N,N,N
ENSG00000111752.11,transcript-rna-seq,1911,PHC1,ENSG00000111752,N,N,N,N,N
ENSG00000117724.14,transcript-rna-seq,1063,CENPF,ENSG00000117724,N,N,N,Y,Y
ENSG00000166946.14,transcript-rna-seq,23582,CCNDBP1,ENSG00000166946,N,N,N,N,N
ENSG00000137601.18,transcript-rna-seq,4750,NEK1,ENSG00000137601,N,N,N,N,N
ENSG00000145734.20,transcript-rna-seq,55814,BDP1,ENSG00000145734,Y,N,N,N,Y
ENSG00000107937.19,transcript-rna-seq,23560,GTPBP4,ENSG00000107937,Y,N,N,Y,Y
ENSG00000112130.17,transcript-rna-seq,9025,RNF8,ENSG00000112130,Y,N,N,N,Y
ENSG00000188385.13,transcript-rna-seq,282973,JAKMIP3,ENSG00000188385,N,N,N,N,N
ENSG00000129351.17,transcript-rna-seq,3609,ILF3,ENSG00000129351,Y,Y,N,Y,Y
ENSG00000110693.19,transcript-rna-seq,55553,SOX6,ENSG00000110693,Y,N,N,N,Y
ENSG00000181409.14,transcript-rna-seq,9625,AATK,ENSG00000181409,N,N,N,N,N
ENSG00000101335.10,transcript-rna-seq,10398,MYL9,ENSG00000101335,N,N,N,N,N
ENSG00000075856.12,transcript-rna-seq,9733,SART3,ENSG00000075856,Y,N,N,Y,Y
ENSG00000152256.14,transcript-rna-seq,5163,PDK1,ENSG00000152256,N,N,N,Y,Y
ENSG00000164542.13,transcript-rna-seq,23366,KIAA0895,ENSG00000164542,Y,N,N,N,Y
ENSG00000225190.11,transcript-rna-seq,9842,PLEKHM1,ENSG00000225190,Y,Y,N,N,Y
ENSG00000105227.16,transcript-rna-seq,57716,PRX,ENSG00000105227,N,N,N,N,N
ENSG00000162687.19,transcript-rna-seq,343450,KCNT2,ENSG00000162687,N,N,N,N,N
ENSG00000166233.15,transcript-rna-seq,25820,ARIH1,ENSG00000166233,Y,N,N,Y,Y
ENSG00000148297.16,transcript-rna-seq,6837,MED22,ENSG00000148297,Y,N,N,N,Y
ENSG00000019549.13,transcript-rna-seq,6591,SNAI2,ENSG00000019549,N,N,N,N,N
ENSG00000167261.14,transcript-rna-seq,64174,DPEP2,ENSG00000167261,N,N,N,Y,Y
ENSG00000149716.13,transcript-rna-seq,220064,LTO1,ENSG00000149716,N,N,N,N,N
ENSG00000005100.13,transcript-rna-seq,56919,DHX33,ENSG00000005100,Y,N,N,N,Y
ENSG00000123560.14,transcript-rna-seq,5354,PLP1,ENSG00000123560,N,N,N,N,N
ENSG00000188092.15,transcript-rna-seq,51463,GPR89B,ENSG00000188092,N,N,N,N,N
ENSG00000135077.9,transcript-rna-seq,84868,HAVCR2,ENSG00000135077,N,N,N,N,N
ENSG00000225151.10,transcript-rna-seq,NA,GOLGA2P7,ENSG00000225151,N,N,N,N,N
ENSG00000076351.13,transcript-rna-seq,113235,SLC46A1,ENSG00000076351,N,N,N,N,N
ENSG00000164176.13,transcript-rna-seq,10085,EDIL3,ENSG00000164176,N,N,N,N,N
ENSG00000074800.16,transcript-rna-seq,2023,ENO1,ENSG00000074800,N,N,N,Y,Y
ENSG00000126878.13,transcript-rna-seq,83543,AIF1L,ENSG00000126878,N,N,N,N,N
ENSG00000111885.7,transcript-rna-seq,4121,MAN1A1,ENSG00000111885,Y,N,N,N,Y
ENSG00000128789.21,transcript-rna-seq,56984,PSMG2,ENSG00000128789,N,N,N,N,N
ENSG00000153107.13,transcript-rna-seq,64682,ANAPC1,ENSG00000153107,Y,N,N,Y,Y
ENSG00000145012.14,transcript-rna-seq,4026,LPP,ENSG00000145012,N,N,N,Y,Y
ENSG00000169442.9,transcript-rna-seq,1043,CD52,ENSG00000169442,N,N,N,N,N
ENSG00000170276.6,transcript-rna-seq,3316,HSPB2,ENSG00000170276,N,N,N,N,N
ENSG00000116922.15,transcript-rna-seq,54955,C1orf109,ENSG00000116922,Y,N,N,N,Y
ENSG00000135930.15,transcript-rna-seq,9470,EIF4E2,ENSG00000135930,N,N,N,N,N
ENSG00000198400.13,transcript-rna-seq,4914,NTRK1,ENSG00000198400,Y,N,N,N,Y
ENSG00000272150.5,transcript-rna-seq,101929780,NBPF25P,ENSG00000272150,N,N,N,N,N
ENSG00000168818.10,transcript-rna-seq,53407,STX18,ENSG00000168818,N,N,N,N,N
ENSG00000224812.4,transcript-rna-seq,220980,TMEM72-AS1,ENSG00000224812,N,N,N,N,N
ENSG00000171033.13,transcript-rna-seq,5569,PKIA,ENSG00000171033,N,N,N,N,N
ENSG00000205517.13,transcript-rna-seq,57139,RGL3,ENSG00000205517,N,N,N,N,N
ENSG00000265590.10,transcript-rna-seq,110091775,CFAP298-TCP10L,ENSG00000265590,N,N,N,N,N
ENSG00000107651.14,transcript-rna-seq,11196,SEC23IP,ENSG00000107651,Y,N,N,Y,Y
ENSG00000115138.11,transcript-rna-seq,5443,POMC,ENSG00000115138,N,N,N,N,N
ENSG00000237506.3,transcript-rna-seq,NA,RPSAP15,ENSG00000237506,N,N,N,N,N
ENSG00000007402.12,transcript-rna-seq,9254,CACNA2D2,ENSG00000007402,N,N,N,N,N
ENSG00000283050.3,transcript-rna-seq,NA,GTF2IP12,ENSG00000283050,N,N,N,N,N
