"Cluster","interaction","modality","name","regulator_id","selected","shared interaction","shared name","site","target_id","tissue","Weight"
"1","regulates","EE","HES1 (regulates) SGIP1","Q14469_S12s","false","regulates","HES1 (regulates) SGIP1","S12s","ENSG00000118473.23","muscle","0.143701424164006"
"1","regulates","EE","HES1 (regulates) FOXO3","Q14469_S12s","false","regulates","HES1 (regulates) FOXO3","S12s","ENSG00000118689.15","muscle","0.205574393346673"
"1","regulates","EE","HES1 (regulates) KLHL29","Q14469_S12s","false","regulates","HES1 (regulates) KLHL29","S12s","ENSG00000119771.15","muscle","0.30293133549331"
"1","regulates","EE","HES1 (regulates) CCRL2","Q14469_S12s","false","regulates","HES1 (regulates) CCRL2","S12s","ENSG00000121797.10","muscle","0.211191972895556"
"1","regulates","EE","HES1 (regulates) FYTTD1","Q14469_S12s","false","regulates","HES1 (regulates) FYTTD1","S12s","ENSG00000122068.13","muscle","0.180871748576697"
"1","regulates","EE","HES1 (regulates) CHST3","Q14469_S12s","false","regulates","HES1 (regulates) CHST3","S12s","ENSG00000122863.6","muscle","0.225812972735873"
"1","regulates","EE","HES1 (regulates) EBPL","Q14469_S12s","false","regulates","HES1 (regulates) EBPL","S12s","ENSG00000123179.14","muscle","0.227527211833049"
"1","regulates","EE","HES1 (regulates) RAB9A","Q14469_S12s","false","regulates","HES1 (regulates) RAB9A","S12s","ENSG00000123595.8","muscle","0.142016420967737"
"1","regulates","EE","HES1 (regulates) CD93","Q14469_S12s","false","regulates","HES1 (regulates) CD93","S12s","ENSG00000125810.10","muscle","0.153622690930188"
"1","regulates","EE","HES1 (regulates) ATF4","Q14469_S12s","false","regulates","HES1 (regulates) ATF4","S12s","ENSG00000128272.18","muscle","0.137357080936591"
"1","regulates","EE","HES1 (regulates) CCNT1","Q14469_S12s","false","regulates","HES1 (regulates) CCNT1","S12s","ENSG00000129315.11","muscle","0.513000156559119"
"1","regulates","EE","HES1 (regulates) ZBTB46","Q14469_S12s","false","regulates","HES1 (regulates) ZBTB46","S12s","ENSG00000130584.12","muscle","0.333706585655303"
"1","regulates","EE","HES1 (regulates) ZNF317","Q14469_S12s","false","regulates","HES1 (regulates) ZNF317","S12s","ENSG00000130803.15","muscle","0.350363491810382"
"1","regulates","EE","HES1 (regulates) RLIM","Q14469_S12s","false","regulates","HES1 (regulates) RLIM","S12s","ENSG00000131263.13","muscle","0.493322847413515"
"1","regulates","EE","HES1 (regulates) CAPN7","Q14469_S12s","false","regulates","HES1 (regulates) CAPN7","S12s","ENSG00000131375.10","muscle","0.401573481302853"
"1","regulates","EE","HES1 (regulates) DIAPH1","Q14469_S12s","false","regulates","HES1 (regulates) DIAPH1","S12s","ENSG00000131504.18","muscle","0.119604165248043"
"1","regulates","EE","HES1 (regulates) RFX1","Q14469_S12s","false","regulates","HES1 (regulates) RFX1","S12s","ENSG00000132005.9","muscle","0.203907702037417"
"1","regulates","EE","HES1 (regulates) MICAL2","Q14469_S12s","false","regulates","HES1 (regulates) MICAL2","S12s","ENSG00000133816.18","muscle","0.189323613727614"
"1","regulates","EE","HES1 (regulates) BHLHE40","Q14469_S12s","false","regulates","HES1 (regulates) BHLHE40","S12s","ENSG00000134107.5","muscle","0.243075045050357"
"1","regulates","EE","HES1 (regulates) NOTCH2","Q14469_S12s","false","regulates","HES1 (regulates) NOTCH2","S12s","ENSG00000134250.21","muscle","0.208605140134841"
"1","regulates","EE","HES1 (regulates) KIDINS220","Q14469_S12s","false","regulates","HES1 (regulates) KIDINS220","S12s","ENSG00000134313.17","muscle","0.245525925167273"
"1","regulates","EE","HES1 (regulates) GNL2","Q14469_S12s","false","regulates","HES1 (regulates) GNL2","S12s","ENSG00000134697.13","muscle","0.148053741431744"
"1","regulates","EE","HES1 (regulates) PRPF38A","Q14469_S12s","false","regulates","HES1 (regulates) PRPF38A","S12s","ENSG00000134748.13","muscle","0.283197536398344"
"1","regulates","EE","HES1 (regulates) CD164","Q14469_S12s","false","regulates","HES1 (regulates) CD164","S12s","ENSG00000135535.17","muscle","0.178681002626286"
"1","regulates","EE","HES1 (regulates) LRCH1","Q14469_S12s","false","regulates","HES1 (regulates) LRCH1","S12s","ENSG00000136141.15","muscle","0.101568021500622"
"1","regulates","EE","HES1 (regulates) SPRY2","Q14469_S12s","false","regulates","HES1 (regulates) SPRY2","S12s","ENSG00000136158.12","muscle","0.207630879724783"
"1","regulates","EE","HES1 (regulates) FBXO11","Q14469_S12s","false","regulates","HES1 (regulates) FBXO11","S12s","ENSG00000138081.22","muscle","0.226754915539072"
"1","regulates","EE","HES1 (regulates) HNRNPD","Q14469_S12s","false","regulates","HES1 (regulates) HNRNPD","S12s","ENSG00000138668.19","muscle","0.236354302956872"
"1","regulates","EE","HES1 (regulates) G3BP2","Q14469_S12s","false","regulates","HES1 (regulates) G3BP2","S12s","ENSG00000138757.15","muscle","0.368577666509109"
"1","regulates","EE","HES1 (regulates) B4GALNT3","Q14469_S12s","false","regulates","HES1 (regulates) B4GALNT3","S12s","ENSG00000139044.12","muscle","0.268363848378258"
"1","regulates","EE","HES1 (regulates) GABARAPL1","Q14469_S12s","false","regulates","HES1 (regulates) GABARAPL1","S12s","ENSG00000139112.11","muscle","0.510876151130897"
"1","regulates","EE","HES1 (regulates) RAB20","Q14469_S12s","false","regulates","HES1 (regulates) RAB20","S12s","ENSG00000139832.5","muscle","0.151136408371669"
"1","regulates","EE","HES1 (regulates) FRMD6","Q14469_S12s","false","regulates","HES1 (regulates) FRMD6","S12s","ENSG00000139926.16","muscle","0.14226042199963"
"1","regulates","EE","HES1 (regulates) ARMC5","Q14469_S12s","false","regulates","HES1 (regulates) ARMC5","S12s","ENSG00000140691.18","muscle","0.156634688330027"
"1","regulates","EE","HES1 (regulates) ESCO1","Q14469_S12s","false","regulates","HES1 (regulates) ESCO1","S12s","ENSG00000141446.11","muscle","0.212141400596033"
"1","regulates","EE","HES1 (regulates) EIF4A3","Q14469_S12s","false","regulates","HES1 (regulates) EIF4A3","S12s","ENSG00000141543.12","muscle","0.262358661903046"
"1","regulates","EE","HES1 (regulates) ZCCHC2","Q14469_S12s","false","regulates","HES1 (regulates) ZCCHC2","S12s","ENSG00000141664.10","muscle","0.160622407136991"
"1","regulates","EE","HES1 (regulates) ZNF614","Q14469_S12s","false","regulates","HES1 (regulates) ZNF614","S12s","ENSG00000142556.19","muscle","0.270862943057653"
"1","regulates","EE","HES1 (regulates) SERBP1","Q14469_S12s","false","regulates","HES1 (regulates) SERBP1","S12s","ENSG00000142864.15","muscle","0.12523641170906"
"1","regulates","EE","HES1 (regulates) RORC","Q14469_S12s","false","regulates","HES1 (regulates) RORC","S12s","ENSG00000143365.19","muscle","0.186180973789854"
"1","regulates","EE","HES1 (regulates) DYRK3","Q14469_S12s","false","regulates","HES1 (regulates) DYRK3","S12s","ENSG00000143479.18","muscle","0.107187716611259"
"1","regulates","EE","HES1 (regulates) OSMR","Q14469_S12s","false","regulates","HES1 (regulates) OSMR","S12s","ENSG00000145623.13","muscle","0.250577861928458"
"1","regulates","EE","HES1 (regulates) PURB","Q14469_S12s","false","regulates","HES1 (regulates) PURB","S12s","ENSG00000146676.10","muscle","0.141426333380877"
"1","regulates","EE","HES1 (regulates) TMEM140","Q14469_S12s","false","regulates","HES1 (regulates) TMEM140","S12s","ENSG00000146859.6","muscle","0.143333842289761"
"1","regulates","EE","HES1 (regulates) FBXO10","Q14469_S12s","false","regulates","HES1 (regulates) FBXO10","S12s","ENSG00000147912.13","muscle","0.134630068270737"
"1","regulates","EE","HES1 (regulates) NPAT","Q14469_S12s","false","regulates","HES1 (regulates) NPAT","S12s","ENSG00000149308.17","muscle","0.446059247493547"
"1","regulates","EE","HES1 (regulates) BMP6","Q14469_S12s","false","regulates","HES1 (regulates) BMP6","S12s","ENSG00000153162.9","muscle","0.565730232438319"
"1","regulates","EE","HES1 (regulates) HNRNPU","Q14469_S12s","false","regulates","HES1 (regulates) HNRNPU","S12s","ENSG00000153187.20","muscle","0.366320566550052"
"1","regulates","EE","HES1 (regulates) ABCA5","Q14469_S12s","false","regulates","HES1 (regulates) ABCA5","S12s","ENSG00000154265.16","muscle","0.453583580281178"
"1","regulates","EE","HES1 (regulates) WHAMM","Q14469_S12s","false","regulates","HES1 (regulates) WHAMM","S12s","ENSG00000156232.7","muscle","0.107795118930813"
"1","regulates","EE","HES1 (regulates) TIAM1","Q14469_S12s","false","regulates","HES1 (regulates) TIAM1","S12s","ENSG00000156299.14","muscle","0.119684193585251"
"1","regulates","EE","HES1 (regulates) SMG1","Q14469_S12s","false","regulates","HES1 (regulates) SMG1","S12s","ENSG00000157106.18","muscle","0.350624649557579"
"1","regulates","EE","HES1 (regulates) RGS12","Q14469_S12s","false","regulates","HES1 (regulates) RGS12","S12s","ENSG00000159788.20","muscle","0.418625290232074"
"1","regulates","EE","HES1 (regulates) ICOSLG","Q14469_S12s","false","regulates","HES1 (regulates) ICOSLG","S12s","ENSG00000160223.17","muscle","0.102893778982302"
"1","regulates","EE","HES1 (regulates) ZNF394","Q14469_S12s","false","regulates","HES1 (regulates) ZNF394","S12s","ENSG00000160908.15","muscle","0.141384973961849"
"1","regulates","EE","HES1 (regulates) NEXN","Q14469_S12s","false","regulates","HES1 (regulates) NEXN","S12s","ENSG00000162614.19","muscle","0.197786332951024"
"1","regulates","EE","HES1 (regulates) ZNF326","Q14469_S12s","false","regulates","HES1 (regulates) ZNF326","S12s","ENSG00000162664.17","muscle","0.15489937175661"
"1","regulates","EE","HES1 (regulates) RBM15","Q14469_S12s","false","regulates","HES1 (regulates) RBM15","S12s","ENSG00000162775.17","muscle","0.273504507770794"
"1","regulates","EE","HES1 (regulates) CNST","Q14469_S12s","false","regulates","HES1 (regulates) CNST","S12s","ENSG00000162852.14","muscle","0.235378493181986"
"1","regulates","EE","HES1 (regulates) HMGB2","Q14469_S12s","false","regulates","HES1 (regulates) HMGB2","S12s","ENSG00000164104.12","muscle","0.513538763802437"
"1","regulates","EE","HES1 (regulates) SAP30","Q14469_S12s","false","regulates","HES1 (regulates) SAP30","S12s","ENSG00000164105.4","muscle","0.134169831333185"
"1","regulates","EE","HES1 (regulates) ANKRD33B","Q14469_S12s","false","regulates","HES1 (regulates) ANKRD33B","S12s","ENSG00000164236.12","muscle","0.22977332461701"
"1","regulates","EE","HES1 (regulates) NFIL3","Q14469_S12s","false","regulates","HES1 (regulates) NFIL3","S12s","ENSG00000165030.4","muscle","0.258906668267405"
"1","regulates","EE","HES1 (regulates) PIP4P1","Q14469_S12s","false","regulates","HES1 (regulates) PIP4P1","S12s","ENSG00000165782.11","muscle","0.229532113920931"
"1","regulates","EE","HES1 (regulates) ZFYVE1","Q14469_S12s","false","regulates","HES1 (regulates) ZFYVE1","S12s","ENSG00000165861.14","muscle","0.215184195718147"
"1","regulates","EE","HES1 (regulates) ABTB2","Q14469_S12s","false","regulates","HES1 (regulates) ABTB2","S12s","ENSG00000166016.6","muscle","0.109173881780066"
"1","regulates","EE","HES1 (regulates) WBP1L","Q14469_S12s","false","regulates","HES1 (regulates) WBP1L","S12s","ENSG00000166272.18","muscle","0.136918490691642"
"1","regulates","EE","HES1 (regulates) NAB2","Q14469_S12s","false","regulates","HES1 (regulates) NAB2","S12s","ENSG00000166886.13","muscle","0.16746499324994"
"1","regulates","EE","HES1 (regulates) TSC22D4","Q14469_S12s","false","regulates","HES1 (regulates) TSC22D4","S12s","ENSG00000166925.9","muscle","0.127232372190015"
"1","regulates","EE","HES1 (regulates) TPM4","Q14469_S12s","false","regulates","HES1 (regulates) TPM4","S12s","ENSG00000167460.17","muscle","0.285644862538347"
"1","regulates","EE","HES1 (regulates) TUBA1C","Q14469_S12s","false","regulates","HES1 (regulates) TUBA1C","S12s","ENSG00000167553.17","muscle","0.159483294447365"
"1","regulates","EE","HES1 (regulates) KCTD6","Q14469_S12s","false","regulates","HES1 (regulates) KCTD6","S12s","ENSG00000168301.13","muscle","0.132149822052605"
"1","regulates","EE","HES1 (regulates) CDKN2AIP","Q14469_S12s","false","regulates","HES1 (regulates) CDKN2AIP","S12s","ENSG00000168564.6","muscle","0.125037878861083"
"1","regulates","EE","HES1 (regulates) ZNF507","Q14469_S12s","false","regulates","HES1 (regulates) ZNF507","S12s","ENSG00000168813.17","muscle","0.111021319031356"
"1","regulates","EE","HES1 (regulates) HSPBAP1","Q14469_S12s","false","regulates","HES1 (regulates) HSPBAP1","S12s","ENSG00000169087.11","muscle","0.141119572663515"
"1","regulates","EE","HES1 (regulates) SLC33A1","Q14469_S12s","false","regulates","HES1 (regulates) SLC33A1","S12s","ENSG00000169359.16","muscle","0.104777219528033"
"1","regulates","EE","HES1 (regulates) CLIC4","Q14469_S12s","false","regulates","HES1 (regulates) CLIC4","S12s","ENSG00000169504.15","muscle","0.278707941646138"
"1","regulates","EE","HES1 (regulates) HIC2","Q14469_S12s","false","regulates","HES1 (regulates) HIC2","S12s","ENSG00000169635.10","muscle","0.367632227852598"
"1","regulates","EE","HES1 (regulates) LIMS1","Q14469_S12s","false","regulates","HES1 (regulates) LIMS1","S12s","ENSG00000169756.16","muscle","0.117629846377395"
"1","regulates","EE","HES1 (regulates) MAP3K2","Q14469_S12s","false","regulates","HES1 (regulates) MAP3K2","S12s","ENSG00000169967.17","muscle","0.606646700714288"
"1","regulates","EE","HES1 (regulates) HNRNPA3","Q14469_S12s","false","regulates","HES1 (regulates) HNRNPA3","S12s","ENSG00000170144.21","muscle","0.229868607987838"
"1","regulates","EE","HES1 (regulates) PYGO1","Q14469_S12s","false","regulates","HES1 (regulates) PYGO1","S12s","ENSG00000171016.13","muscle","0.104138069580622"
"1","regulates","EE","HES1 (regulates) KCND3","Q14469_S12s","false","regulates","HES1 (regulates) KCND3","S12s","ENSG00000171385.10","muscle","0.133579869644638"
"1","regulates","EE","HES1 (regulates) EIF2AK3","Q14469_S12s","false","regulates","HES1 (regulates) EIF2AK3","S12s","ENSG00000172071.15","muscle","0.109199285154616"
"1","regulates","EE","HES1 (regulates) BANP","Q14469_S12s","false","regulates","HES1 (regulates) BANP","S12s","ENSG00000172530.21","muscle","0.181492501931281"
"1","regulates","EE","HES1 (regulates) RALGAPA1","Q14469_S12s","false","regulates","HES1 (regulates) RALGAPA1","S12s","ENSG00000174373.17","muscle","0.131655211302655"
"1","regulates","EE","HES1 (regulates) VCPIP1","Q14469_S12s","false","regulates","HES1 (regulates) VCPIP1","S12s","ENSG00000175073.8","muscle","0.152416707553714"
"1","regulates","EE","HES1 (regulates) GATD1","Q14469_S12s","false","regulates","HES1 (regulates) GATD1","S12s","ENSG00000177225.17","muscle","0.316615218881512"
"1","regulates","EE","HES1 (regulates) NAP1L5","Q14469_S12s","false","regulates","HES1 (regulates) NAP1L5","S12s","ENSG00000177432.8","muscle","0.159027778994757"
"1","regulates","EE","HES1 (regulates) HNRNPA0","Q14469_S12s","false","regulates","HES1 (regulates) HNRNPA0","S12s","ENSG00000177733.7","muscle","0.133742158370098"
"1","regulates","EE","HES1 (regulates) C2orf69","Q14469_S12s","false","regulates","HES1 (regulates) C2orf69","S12s","ENSG00000178074.6","muscle","0.20154174929962"
"1","regulates","EE","HES1 (regulates) LCORL","Q14469_S12s","false","regulates","HES1 (regulates) LCORL","S12s","ENSG00000178177.16","muscle","0.163685628459817"
"1","regulates","EE","HES1 (regulates) ZNF852","Q14469_S12s","false","regulates","HES1 (regulates) ZNF852","S12s","ENSG00000178917.17","muscle","0.20375674229168"
"1","regulates","EE","HES1 (regulates) VWA1","Q14469_S12s","false","regulates","HES1 (regulates) VWA1","S12s","ENSG00000179403.12","muscle","0.136762984795083"
"1","regulates","EE","HES1 (regulates) RFX7","Q14469_S12s","false","regulates","HES1 (regulates) RFX7","S12s","ENSG00000181827.16","muscle","0.103942694432553"
"1","regulates","EE","HES1 (regulates) PPP1R27","Q14469_S12s","false","regulates","HES1 (regulates) PPP1R27","S12s","ENSG00000182676.5","muscle","0.334835674946144"
"1","regulates","EE","HES1 (regulates) ZNF320","Q14469_S12s","false","regulates","HES1 (regulates) ZNF320","S12s","ENSG00000182986.15","muscle","0.20562457916075"
"1","regulates","EE","HES1 (regulates) ZNF623","Q14469_S12s","false","regulates","HES1 (regulates) ZNF623","S12s","ENSG00000183309.12","muscle","0.14472020611865"
"1","regulates","EE","HES1 (regulates) KMT5A","Q14469_S12s","false","regulates","HES1 (regulates) KMT5A","S12s","ENSG00000183955.14","muscle","0.187744591030329"
"1","regulates","EE","HES1 (regulates) AP3M1","Q14469_S12s","false","regulates","HES1 (regulates) AP3M1","S12s","ENSG00000185009.13","muscle","0.104237032752216"
"1","regulates","EE","HES1 (regulates) ANKRD37","Q14469_S12s","false","regulates","HES1 (regulates) ANKRD37","S12s","ENSG00000186352.9","muscle","0.114827395233555"
"1","regulates","EE","HES1 (regulates) MT1X","Q14469_S12s","false","regulates","HES1 (regulates) MT1X","S12s","ENSG00000187193.9","muscle","0.28533005241777"
"1","regulates","EE","HES1 (regulates) UBQLN2","Q14469_S12s","false","regulates","HES1 (regulates) UBQLN2","S12s","ENSG00000188021.9","muscle","0.124984520107696"
"1","regulates","EE","HES1 (regulates) TSC22D2","Q14469_S12s","false","regulates","HES1 (regulates) TSC22D2","S12s","ENSG00000196428.13","muscle","0.481617255243954"
"1","regulates","EE","HES1 (regulates) PDGFA","Q14469_S12s","false","regulates","HES1 (regulates) PDGFA","S12s","ENSG00000197461.13","muscle","0.13771001752558"
"1","regulates","EE","HES1 (regulates) CYRIA","Q14469_S12s","false","regulates","HES1 (regulates) CYRIA","S12s","ENSG00000197872.11","muscle","0.151700988920289"
