GeneSym,ZEB1
SNORA27,0
SNORA28,0
SNORA29,0
SNORA2A,0
SNORA2B,0
SNORA30,0
SNORA31,0
SNORA32,0
SNORA33,0
SNORA34,0
SNORA35,0
SNORA36A,0
SNORA36B,0
SNORA36C,0
SNORA37,1
SNORA38,0
SNORA38B,0
SNORA4,0
SNORA40,0
SNORA41,0
SNORA43,0
SNORA44,1
SNORA45A,1
SNORA45B,0
SNORA46,0
SNORA47,0
SNORA48,1
SNORA49,0
SNORA51,0
SNORA52,0
SNORA53,0
SNORA54,0
SNORA55,0
SNORA56,0
SNORA57,1
SNORA58,0
SNORA59A,0
SNORA59B,0
SNORA5A,0
SNORA5B,0
SNORA5C,0
SNORA6,1
SNORA60,1
SNORA61,1
SNORA62,0
SNORA63,0
SNORA64,1
SNORA65,0
SNORA66,0
SNORA67,0
SNORA68,0
SNORA69,0
SNORA70,0
SNORA70B,0
SNORA70C,0
SNORA70D,0
SNORA70E,0
SNORA70F,0
SNORA70G,0
SNORA71A,0
SNORA71B,0
SNORA71C,0
SNORA71D,1
SNORA71E,1
SNORA72,0
SNORA74A,0
SNORA74B,0
SNORA75,0
SNORA76A,0
SNORA76C,1
SNORA77,0
SNORA78,1
SNORA79,0
SNORA7A,0
SNORA7B,0
SNORA8,0
SNORA80A,0
SNORA80B,1
SNORA80E,0
SNORA81,0
SNORA84,1
SNORA9,1
SNORD10,0
SNORD100,0
SNORD101,1
SNORD102,0
SNORD103A,0
SNORD103B,0
SNORD104,1
SNORD105,0
SNORD105B,0
SNORD107,0
SNORD108,0
SNORD109A,0
SNORD109B,0
SNORD11,0
SNORD110,1
SNORD111,0
SNORD111B,0
SNORD113-1,0
SNORD113-2,0
SNORD113-4,0
SNORD113-5,0
SNORD113-6,0
SNORD113-7,0
SNORD113-9,0
SNORD114-1,0
SNORD114-10,0
SNORD114-11,0
SNORD114-12,0
SNORD114-13,0
SNORD114-14,0
SNORD114-15,0
SNORD114-16,0
SNORD114-17,0
SNORD114-18,0
SNORD114-19,0
SNORD114-2,0
SNORD114-20,0
SNORD114-21,0
SNORD114-22,0
SNORD114-23,0
SNORD114-24,0
SNORD114-25,0
SNORD114-26,0
SNORD114-27,0
SNORD114-28,0
SNORD114-29,0
SNORD114-3,0
SNORD114-30,0
SNORD114-31,0
SNORD114-4,0
SNORD114-5,0
SNORD114-6,0
SNORD114-7,0
SNORD114-8,0
SNORD114-9,0
SNORD115-1,0
SNORD115-10,0
SNORD115-11,0
SNORD115-12,0
SNORD115-13,0
SNORD115-14,0
SNORD115-15,0
SNORD115-16,0
SNORD115-17,0
SNORD115-18,0
SNORD115-19,0
SNORD115-2,0
SNORD115-20,0
SNORD115-21,0
SNORD115-22,0
SNORD115-23,0
SNORD115-24,0
SNORD115-25,0
SNORD115-26,0
SNORD115-27,0
SNORD115-28,0
SNORD115-29,0
SNORD115-3,0
SNORD115-30,0
SNORD115-31,0
SNORD115-32,0
SNORD115-33,0
SNORD115-34,0
SNORD115-35,0
SNORD115-36,0
SNORD115-37,0
SNORD115-38,0
SNORD115-39,0
SNORD115-4,0
SNORD115-40,0
SNORD115-41,0
SNORD115-42,0
SNORD115-43,0
SNORD115-44,0
SNORD115-45,0
SNORD115-47,0
SNORD115-48,0
SNORD115-5,0
SNORD115-6,0
SNORD115-7,0
SNORD115-8,0
SNORD115-9,0
SNORD116-1,0
SNORD116-10,0
SNORD116-11,0
SNORD116-12,0
SNORD116-13,0
SNORD116-14,0
SNORD116-15,0
SNORD116-16,0
SNORD116-17,0
SNORD116-18,0
SNORD116-19,0
SNORD116-2,0
SNORD116-20,0
SNORD116-21,0
SNORD116-22,0
SNORD116-23,0
SNORD116-24,0
SNORD116-25,0
SNORD116-26,0
SNORD116-27,0
SNORD116-28,0
SNORD116-29,0
SNORD116-3,0
SNORD116-4,0
SNORD116-5,0
SNORD116-6,0
SNORD116-7,0
SNORD116-8,0
SNORD116-9,0
SNORD117,0
SNORD119,0
SNORD11B,0
SNORD12,0
SNORD121A,0
SNORD121B,0
SNORD123,0
SNORD124,0
SNORD125,0
SNORD126,0
SNORD127,0
SNORD12B,0
SNORD12C,1
SNORD15A,1
SNORD15B,0
SNORD16,0
SNORD17,0
SNORD18A,0
SNORD18B,0
SNORD18C,0
SNORD19,0
SNORD19B,0
SNORD1A,0
SNORD1B,0
SNORD1C,1
SNORD2,1
SNORD20,0
SNORD21,0
SNORD22,0
SNORD23,0
SNORD24,1
SNORD25,1
SNORD26,1
SNORD27,1
SNORD28,1
SNORD29,0
SNORD30,0
SNORD31,0
SNORD32A,0
SNORD32B,0
SNORD33,0
SNORD34,0
SNORD35A,0
SNORD35B,1
SNORD36A,0
SNORD36B,1
SNORD36C,0
SNORD37,0
SNORD38A,0
SNORD38B,0
SNORD41,0
SNORD42A,0
SNORD42B,1
SNORD43,1
SNORD44,1
SNORD45A,1
SNORD45B,0
SNORD45C,1
SNORD46,1
SNORD47,1
SNORD48,1
SNORD49A,0
SNORD49B,0
SNORD4A,0
SNORD4B,0
SNORD5,0
SNORD50A,1
SNORD50B,1
SNORD51,1
SNORD52,0
SNORD53,0
SNORD54,1
SNORD55,1
SNORD56,0
SNORD56B,0
SNORD57,0
SNORD58A,1
SNORD58B,1
SNORD58C,0
SNORD59A,1
SNORD59B,0
SNORD6,0
SNORD60,1
SNORD61,1
SNORD62A,0
SNORD62B,0
SNORD63,0
SNORD64,0
SNORD65,0
SNORD66,0
SNORD67,0
SNORD68,1
SNORD69,0
SNORD7,0
SNORD70,0
SNORD71,0
SNORD72,0
SNORD73A,0
SNORD73B,0
SNORD74,1
SNORD75,1
SNORD76,1
SNORD77,1
SNORD78,0
SNORD79,0
SNORD8,0
SNORD80,0
SNORD81,1
SNORD82,0
SNORD83A,0
SNORD83B,0
SNORD85,0
SNORD86,0
SNORD87,0
SNORD88A,0
SNORD88B,0
SNORD88C,0
SNORD89,0
SNORD9,0
SNORD90,0
SNORD91A,0
SNORD91B,0
SNORD92,0
SNORD93,0
SNORD94,0
SNORD95,0
SNORD96A,0
SNORD96B,0
SNORD97,0
SNORD98,0
SNORD99,0
SNPH,0
SNRK,1
SNRNP200,1
SNRNP25,1
SNRNP27,0
SNRNP35,1
SNRNP40,0
SNRNP48,0
SNRNP70,1
SNRPA,1
SNRPA1,1
SNRPB,1
SNRPB2,1
SNRPC,0
SNRPD1,1
SNRPD2,1
SNRPD2P2,0
SNRPD3,1
SNRPE,1
SNRPF,1
SNRPG,0
SNRPN,0
SNTA1,1
SNTB1,1
SNTB2,1
SNTG1,0
SNTG2,0
SNTN,0
SNUPN,1
SNURF,0
SNW1,1
SNX1,1
SNX10,1
SNX11,1
SNX12,0
SNX13,1
SNX14,1
SNX15,1
SNX16,1
SNX17,1
SNX18,1
SNX19,1
SNX2,1
SNX20,0
SNX21,0
SNX22,1
SNX24,0
SNX25,1
SNX27,0
SNX29,0
SNX29P1,0
SNX29P2,0
SNX3,0
SNX30,0
SNX31,0
SNX32,0
SNX33,0
SNX4,0
SNX5,1
SNX6,0
SNX7,0
SNX8,1
SNX9,0
SOAT1,0
SOAT2,0
SOBP,0
SOCS1,1
SOCS2,1
SOCS3,1
SOCS4,1
SOCS5,1
SOCS6,0
SOCS7,0
SOD1,1
SOD2,0
SOD3,0
SOGA1,0
SOGA3,0
SOHLH1,0
SOHLH2,0
SON,1
SORBS1,1
SORBS2,0
SORBS3,1
SORCS1,0
SORCS2,0
SORCS3,0
SORD,0
SORL1,1
SORT1,0
SOS1,0
SOS2,1
SOST,1
SOSTDC1,0
SOWAHA,0
SOWAHB,1
SOWAHC,0
SOWAHD,1
SOX1,0
SOX10,0
SOX11,0
SOX12,1
SOX13,0
SOX14,0
SOX15,0
SOX17,0
SOX18,0
SOX2,0
SOX2-OT,0
SOX21,0
SOX3,0
SOX30,1
SOX4,1
SOX5,0
SOX6,0
SOX7,0
SOX8,0
SOX9,1
SP1,0
SP100,1
SP110,0
SP140,0
SP140L,1
SP2,1
SP3,1
SP4,1
SP5,0
SP6,0
SP7,0
SP8,0
SP9,1
SPA17,0
SPACA1,0
SPACA3,0
SPACA4,0
SPACA5,1
SPACA5B,0
SPACA6P,0
SPACA7,0
SPAG1,1
SPAG11A,0
SPAG11B,0
SPAG16,1
SPAG17,0
SPAG4,1
SPAG5,1
SPAG5-AS1,1
SPAG6,0
SPAG7,0
SPAG8,1
SPAG9,1
SPAM1,0
SPANXA1,0
SPANXA2,0
SPANXA2-OT1,0
SPANXB1,0
SPANXC,0
SPANXD,0
SPANXN1,0
SPANXN2,0
SPANXN3,0
SPANXN4,0
SPANXN5,0
SPARC,0
SPARCL1,0
SPAST,0
SPATA1,0
SPATA12,1
SPATA13,0
SPATA16,0
SPATA17,0
SPATA18,0
SPATA19,0
SPATA2,1
SPATA20,1
SPATA21,0
SPATA22,0
SPATA24,1
SPATA25,0
SPATA2L,1
SPATA3,0
SPATA31A1,0
SPATA31A3,0
SPATA31A5,0
SPATA31A6,0
SPATA31A7,0
SPATA31C1,0
SPATA31C2,0
SPATA31D1,0
SPATA31D3,0
SPATA31D4,0
SPATA31D5P,0
SPATA31E1,0
SPATA32,1
SPATA33,1
SPATA4,0
SPATA42,0
SPATA45,0
SPATA5,0
SPATA5L1,1
SPATA6,0
SPATA6L,1
SPATA7,0
SPATA8,0
SPATA9,0
SPATC1,1
SPATC1L,1
SPATS1,0
SPATS2,1
SPATS2L,0
SPC24,0
SPC25,1
SPCS1,1
SPCS2,1
SPCS3,0
SPDEF,0
SPDL1,0
SPDYA,0
SPDYC,0
SPDYE1,0
SPDYE2,0
SPDYE2B,0
SPDYE3,0
SPDYE4,0
SPDYE5,0
SPDYE6,0
SPDYE7P,0
SPDYE8P,0
SPECC1,1
SPECC1L,1
SPEF1,0
SPEF2,0
SPEG,0
SPEM1,0
SPEN,1
SPERT,1
SPESP1,0
SPG11,0
SPG20,0
SPG20OS,0
SPG21,1
SPG7,0
SPHAR,0
SPHK1,0
SPHK2,1
SPHKAP,0
SPI1,1
SPIB,1
SPIC,0
SPICE1,0
SPIDR,1
SPIN1,1
SPIN2A,0
SPIN2B,0
SPIN3,1
SPIN4,1
SPINK1,0
SPINK13,0
SPINK14,0
SPINK2,1
SPINK4,0
SPINK5,0
SPINK6,0
SPINK7,0
SPINK8,0
SPINK9,0
SPINT1,1
SPINT2,1
SPINT3,0
SPINT4,0
SPIRE1,0
SPIRE2,0
SPN,1
SPNS1,1
SPNS2,1
SPNS3,0
SPO11,0
SPOCD1,0
SPOCK1,0
SPOCK2,1
SPOCK3,0
SPON1,0
SPON2,0
SPOP,1
SPOPL,1
SPP1,0
SPP2,0
SPPL2A,0
SPPL2B,1
SPPL2C,0
SPPL3,1
SPR,0
SPRED1,1
SPRED2,1
SPRED3,0
SPRN,0
SPRNP1,0
SPRR1A,0
SPRR1B,0
SPRR2A,0
SPRR2B,0
SPRR2C,0
SPRR2D,0
SPRR2E,0
SPRR2F,0
SPRR2G,0
SPRR3,0
SPRR4,0
SPRTN,1
SPRY1,1
SPRY2,0
SPRY3,0
SPRY4,0
SPRYD3,0
SPRYD4,1
SPRYD7,1
SPSB1,0
SPSB2,1
SPSB3,1
SPSB4,0
SPTA1,0
SPTAN1,1
SPTB,0
SPTBN1,0
SPTBN2,0
SPTBN4,0
SPTBN5,0
SPTLC1,1
SPTLC2,1
SPTLC3,0
SPTSSA,1
SPTSSB,0
SPTY2D1,1
SPX,0
SPZ1,0
SQLE,1
SQRDL,1
SQSTM1,1
SRA1,1
SRBD1,1
SRC,0
SRCAP,1
SRCIN1,1
SRD5A1,1
SRD5A1P1,0
SRD5A2,0
SRD5A3,1
SREBF1,0
SREBF2,1
SREK1,1
SREK1IP1,1
SRF,0
SRFBP1,1
SRGAP1,0
SRGAP2,0
SRGAP2B,0
SRGAP3,0
SRGN,0
SRI,0
SRL,0
SRM,1
SRMS,1
SRP14,0
SRP19,0
SRP54,1
SRP68,1
SRP72,1
SRP9,0
SRPK1,1
SRPK2,0
SRPK3,0
SRPR,1
SRPRB,0
SRPX,0
SRPX2,0
SRR,0
SRRD,1
SRRM1,1
SRRM2,1
SRRM3,0
SRRM4,0
SRRM5,0
SRRT,1
SRSF1,1
SRSF10,1
SRSF11,1
SRSF12,1
SRSF2,1
SRSF3,1
SRSF4,1
SRSF5,1
SRSF6,1
SRSF7,1
SRSF8,1
SRSF9,0
SRXN1,1
SRY,0
SS18,1
SS18L1,1
SS18L2,1
SSB,1
SSBP1,1
SSBP2,1
SSBP3,0
SSBP4,1
SSC4D,0
SSC5D,0
SSFA2,0
SSH1,0
SSH2,0
SSH3,1
SSMEM1,0
SSNA1,1
SSPN,0
SSPO,0
SSR1,0
SSR2,1
SSR3,1
SSR4,0
SSR4P1,0
SSRP1,0
SSSCA1,0
SST,0
SSTR1,0
SSTR2,0
SSTR3,0
SSTR4,0
SSTR5,0
SSU72,1
SSUH2,0
SSX1,0
SSX2,0
SSX2B,0
SSX2IP,1
SSX3,0
SSX4,0
SSX4B,0
SSX5,0
SSX6,0
SSX7,0
SSX8,0
ST13,1
ST13P4,0
ST14,1
ST18,0
ST20,1
ST20-MTHFS,1
ST3GAL1,0
ST3GAL2,1
ST3GAL3,1
ST3GAL4,0
ST3GAL5,1
ST3GAL6,0
ST5,0
ST6GAL1,1
ST6GAL2,0
ST6GALNAC1,0
ST6GALNAC2,0
ST6GALNAC3,0
ST6GALNAC4,0
ST6GALNAC5,0
ST6GALNAC6,0
ST7,1
ST7-AS1,1
ST7-AS2,0
ST7-OT3,0
ST7-OT4,1
ST7L,1
ST8SIA1,0
ST8SIA2,0
ST8SIA3,0
ST8SIA4,1
ST8SIA5,0
ST8SIA6,0
STAB1,0
STAB2,0
STAC,0
STAC2,0
STAC3,0
STAG1,1
STAG2,0
STAG3,0
STAG3L1,0
STAG3L2,0
STAG3L3,0
STAG3L4,1
STAM,1
STAM2,1
STAMBP,1
STAMBPL1,1
STAP1,0
STAP2,0
STAR,0
STARD10,1
STARD13,0
STARD3,0
STARD3NL,0
STARD4,1
STARD5,1
STARD6,0
STARD7,1
STARD8,0
STARD9,0
STAT1,1
STAT2,0
STAT3,1
STAT4,1
STAT5A,0
STAT5B,0
STAT6,1
STATH,0
STAU1,0
STAU2,1
STBD1,0
STC1,0
STC2,1
STEAP1,0
STEAP1B,0
STEAP2,0
STEAP3,1
STEAP4,0
STH,0
STIL,0
STIM1,1
STIM2,0
STIP1,1
STK10,1
STK11,1
STK11IP,1
STK16,1
STK17A,1
STK17B,1
STK19,0
STK24,0
STK25,1
STK3,1
STK31,0
STK32A,0
STK32B,0
STK32C,0
STK33,1
STK35,1
STK36,1
STK38,0
STK38L,0
STK39,0
STK4,1
STK40,1
STKLD1,1
STMN1,1
STMN2,0
STMN3,0
STMN4,0
STMND1,0
STOM,0
STOML1,1
STOML2,1
STOML3,0
STON1,0
STON1-GTF2A1L,0
STON2,0
STOX1,1
STOX2,0
STPG1,1
STPG2,1
STRA13,1
STRA6,0
STRA8,0
STRADA,1
STRADB,1
STRAP,1
STRBP,1
STRC,0
STRIP1,0
STRIP2,0
STRN,1
STRN3,1
STRN4,1
STS,0
STT3A,1
STT3B,1
STUB1,1
STX10,1
STX11,1
STX12,0
STX16,1
STX16-NPEPL1,1
STX17,1
STX18,1
STX19,0
STX1A,1
STX1B,0
STX2,0
STX3,1
STX4,1
STX5,0
STX6,1
STX7,1
STX8,1
STXBP1,0
STXBP2,1
STXBP3,0
STXBP4,1
STXBP5,1
STXBP5L,0
STXBP6,0
STYK1,1
STYX,1
STYXL1,1
SUB1,1
SUCLA2,0
SUCLG1,1
SUCLG2,1
SUCNR1,0
SUCO,1
SUDS3,1
SUFU,0
SUGCT,1
SUGP1,1
SUGP2,1
SUGT1,1
SUGT1P1,0
SUGT1P3,1
SULF1,0
SULF2,0
SULT1A1,0
SULT1A2,0
SULT1A3,0
SULT1A4,0
SULT1B1,0
SULT1C2,0
SULT1C2P1,0
SULT1C3,0
SULT1C4,0
SULT1D1P,0
SULT1E1,0
SULT2A1,0
SULT2B1,0
SULT4A1,0
SULT6B1,0
SUMF1,1
SUMF2,0
SUMO1,0
SUMO1P1,0
SUMO1P3,0
SUMO2,0
SUMO3,0
SUMO4,0
SUN1,1
SUN2,1
SUN3,0
SUN5,0
SUOX,1
SUPT16H,0
SUPT20H,1
SUPT20HL2,0
SUPT3H,1
SUPT4H1,1
SUPT5H,1
SUPT6H,0
SUPT7L,1
SUPV3L1,1
SURF1,1
SURF2,1
SURF4,1
SURF6,1
SUSD1,1
SUSD2,0
SUSD3,1
SUSD4,0
SUSD5,0
SUV39H1,0
SUV39H2,1
SUV420H1,1
SUV420H2,1
SUZ12,1
SUZ12P1,1
SV2A,0
SV2B,1
SV2C,0
SVEP1,0
SVIL,1
SVIP,1
SVOP,0
SVOPL,0
SWAP70,1
SWI5,1
SWSAP1,1
SWT1,0
SYAP1,1
SYBU,0
SYCE1,0
SYCE1L,0
SYCE2,0
SYCE3,1
SYCN,0
SYCP1,0
SYCP2,0
SYCP2L,0
SYCP3,0
SYDE1,0
SYDE2,1
SYF2,0
SYK,1
SYMPK,1
SYN1,0
SYN2,0
SYN3,0
SYNC,0
SYNCRIP,1
SYNDIG1,0
SYNDIG1L,0
SYNE1,0
SYNE2,0
SYNE3,0
SYNE4,1
SYNGAP1,0
SYNGR1,0
SYNGR2,1
SYNGR3,1
SYNGR4,1
SYNJ1,1
SYNJ2,1
SYNJ2BP,1
SYNJ2BP-COX16,1
SYNM,1
SYNPO,0
SYNPO2,0
SYNPO2L,1
SYNPR,0
SYNRG,1
SYP,1
SYPL1,1
SYPL2,0
SYS1,1
SYS1-DBNDD2,1
SYT1,0
SYT10,0
SYT11,1
SYT12,0
SYT13,0
SYT14,0
SYT15,0
SYT16,0
SYT17,1
SYT2,0
SYT3,0
SYT4,0
SYT5,1
SYT6,0
SYT7,1
SYT8,1
SYT9,0
SYTL1,1
SYTL2,0
SYTL3,0
SYTL4,0
SYTL5,0
SYVN1,1
SZRD1,0
SZT2,1
T,0
TAAR1,0
TAAR2,0
TAAR3,0
TAAR5,0
TAAR6,0
TAAR8,0
TAAR9,0
TAB1,1
TAB2,1
TAB3,0
TAC1,0
TAC3,0
TAC4,0
TACC1,0
TACC2,0
TACC3,1
TACO1,1
TACR1,1
TACR2,0
TACR3,0
TACSTD2,0
TADA1,1
TADA2A,1
TADA2B,0
TADA3,1
TAF1,0
TAF10,0
TAF11,1
TAF12,1
TAF13,1
TAF15,1
TAF1A,0
TAF1B,1
TAF1C,1
TAF1D,1
TAF1L,0
TAF2,1
TAF3,1
TAF4,1
TAF4B,0
TAF5,1
TAF5L,1
TAF6,1
TAF6L,0
TAF7,0
TAF7L,0
TAF8,1
TAF9,1
TAF9B,0
TAGAP,0
TAGLN,0
TAGLN2,1
TAGLN3,0
TAL1,0
TAL2,0
TALDO1,1
TAMM41,1
TANC1,0
TANC2,0
TANGO2,0
TANGO6,1
TANK,0
TAOK1,1
TAOK2,0
TAOK3,0
TAP1,0
TAP2,0
TAPBP,0
TAPBPL,0
TAPT1,1
TARBP1,1
TARBP2,1
TARDBP,1
TARM1,0
TARP,0
TARS,0
TARS2,0
TARSL2,1
TAS1R1,1
TAS1R2,0
TAS1R3,0
TAS2R1,0
TAS2R10,0
TAS2R13,0
TAS2R14,0
TAS2R16,0
TAS2R19,0
TAS2R20,0
TAS2R3,0
TAS2R30,0
TAS2R31,0
TAS2R38,0
TAS2R39,0
TAS2R4,0
TAS2R40,0
TAS2R41,0
TAS2R42,0
TAS2R43,0
TAS2R46,0
TAS2R5,0
TAS2R50,0
TAS2R60,0
TAS2R7,0
TAS2R8,0
TAS2R9,0
TASP1,1
TAT,0
TATDN1,1
TATDN2,1
TATDN3,1
TAX1BP1,1
TAX1BP3,0
TAZ,0
TBATA,0
TBC1D1,1
TBC1D10A,1
TBC1D10B,0
TBC1D10C,1
TBC1D12,1
TBC1D13,1
TBC1D14,1
TBC1D15,1
TBC1D16,0
TBC1D17,1
TBC1D19,1
TBC1D2,1
TBC1D20,0
TBC1D21,0
TBC1D22A,1
TBC1D22B,1
TBC1D23,0
TBC1D24,1
TBC1D25,1
TBC1D26,0
TBC1D28,0
TBC1D29,0
TBC1D2B,1
TBC1D3,0
TBC1D30,0
TBC1D31,0
TBC1D32,1
TBC1D3B,0
TBC1D3C,0
TBC1D3F,0
TBC1D3H,0
TBC1D3P1-DHX40P1,0
TBC1D3P2,0
TBC1D3P5,0
TBC1D4,1
TBC1D5,1
TBC1D7,1
TBC1D8,0
TBC1D8B,1
TBC1D9,0
TBC1D9B,1
TBCA,0
TBCB,1
TBCC,1
TBCCD1,1
TBCD,1
TBCE,1
TBCEL,0
TBCK,0
TBK1,1
TBKBP1,1
TBL1X,0
TBL1XR1,0
TBL1Y,0
TBL2,0
TBL3,1
TBP,1
TBPL1,1
TBPL2,0
TBR1,0
TBRG1,0
TBRG4,1
TBX1,0
TBX10,0
TBX15,0
TBX18,0
TBX19,0
TBX2,0
TBX20,0
TBX21,0
TBX22,0
TBX3,0
TBX4,0
TBX5,0
TBX6,1
TBXA2R,1
TBXAS1,0
TC2N,0
TCAIM,1
TCAM1P,0
TCAP,0
TCEA1,1
TCEA2,1
TCEA3,0
TCEAL1,0
TCEAL2,0
TCEAL3,1
TCEAL4,1
TCEAL5,0
TCEAL6,0
TCEAL7,0
TCEAL8,1
TCEANC,0
TCEANC2,1
TCEB1,1
TCEB2,0
TCEB3,0
TCEB3B,0
TCEB3C,0
TCEB3CL,0
TCERG1,0
TCERG1L,0
TCF12,1
TCF15,0
TCF19,0
TCF20,0
TCF21,0
TCF23,0
TCF24,0
TCF25,1
TCF3,1
TCF4,0
TCF7,0
TCF7L1,0
TCF7L2,1
TCFL5,0
TCHH,0
TCHHL1,0
TCHP,0
TCIRG1,1
TCL1A,1
TCL1B,0
TCL6,0
TCN1,0
TCN2,0
TCOF1,1
TCP1,1
TCP10,0
TCP10L,0
TCP10L2,0
TCP11,0
TCP11L1,1
TCP11L2,1
TCP11X2,0
TCTA,1
TCTE1,0
TCTE3,1
TCTEX1D1,0
TCTEX1D2,1
TCTEX1D4,1
TCTN1,1
TCTN2,0
TCTN3,0
TDG,1
TDGF1,1
TDGF1P3,0
TDH,0
TDO2,0
TDP1,1
TDP2,1
TDRD1,0
TDRD10,0
TDRD12,0
TDRD3,1
TDRD5,0
TDRD6,0
TDRD7,1
TDRD9,0
TDRG1,0
TDRKH,1
TDRP,1
TEAD1,0
TEAD2,1
TEAD3,1
TEAD4,0
TEC,1
TECPR1,1
TECPR2,1
TECR,0
TECRL,0
TECTA,0
TECTB,0
TEDDM1,0
TEF,0
TEFM,1
TEK,0
TEKT1,0
TEKT2,0
TEKT3,0
TEKT4,0
TEKT4P2,0
TEKT5,0
TELO2,1
TEN1,1
TEN1-CDK3,1
TENC1,0
TENM1,0
TENM2,0
TENM3,0
TENM4,0
TEP1,1
TEPP,0
TERC,1
TERF1,1
TERF2,0
TERF2IP,1
TERT,1
TES,1
TESC,1
TESK1,1
TESK2,1
TESPA1,1
TET1,0
TET2,1
TET3,0
TEX10,1
TEX101,0
TEX11,0
TEX12,0
TEX13A,0
TEX13B,0
TEX14,1
TEX15,0
TEX19,0
TEX2,1
TEX21P,0
TEX22,1
TEX26,0
TEX261,1
TEX264,1
TEX28,0
TEX29,0
TEX30,1
TEX33,0
TEX35,0
TEX36,0
TEX37,0
TEX38,0
TEX40,0
TEX41,0
TEX43,0
TEX9,0
TF,0
TFAM,1
TFAMP1,0
TFAP2A,0
TFAP2B,0
TFAP2C,0
TFAP2D,0
TFAP2E,0
TFAP4,1
TFB1M,1
TFB2M,1
TFCP2,1
TFCP2L1,0
TFDP1,1
TFDP2,0
TFDP3,0
TFE3,0
TFEB,1
TFEC,0
TFF1,0
TFF2,0
TFF3,0
TFG,1
TFIP11,0
TFPI,0
TFPI2,0
TFPT,1
TFR2,1
TFRC,1
TG,0
TGDS,1
TGFA,1
TGFB1,1
TGFB1I1,0
TGFB2,0
TGFB3,0
TGFBI,0
TGFBR1,0
TGFBR2,0
TGFBR3,0
TGFBR3L,0
TGFBRAP1,1
TGIF1,0
TGIF2,1
TGIF2-C20ORF24,1
TGIF2LX,0
TGIF2LY,0
TGM1,0
TGM2,1
TGM3,0
TGM4,0
TGM5,0
TGM6,0
TGM7,0
TGOLN2,1
TGS1,1
TH,0
THADA,0
THAP1,1
THAP10,1
THAP11,1
THAP2,1
THAP3,1
THAP4,1
THAP5,1
THAP6,1
THAP7,1
THAP7-AS1,1
THAP8,1
THAP9,1
THBD,0
THBS1,1
THBS2,0
THBS3,0
THBS4,0
THCYTX,0
THEG,0
THEG5,0
THEGL,0
THEM4,1
THEM5,0
THEM6,1
THEMIS,0
THEMIS2,0
THG1L,1
THNSL1,1
THNSL2,0
THOC1,1
THOC2,0
THOC3,0
THOC5,0
THOC6,1
THOC7,1
THOP1,1
THPO,0
THRA,0
THRAP3,1
THRB,1
THRSP,0
THSD1,0
THSD1P1,1
THSD4,0
THSD7A,0
THSD7B,0
THTPA,0
THUMPD1,1
THUMPD2,1
THUMPD3,1
THY1,0
THYN1,1
TIA1,1
TIAF1,0
TIAL1,0
TIAM1,0
TIAM2,0
TICAM1,1
TICAM2,0
TICRR,0
TIE1,0
TIFA,1
TIFAB,0
TIGD1,1
TIGD2,1
TIGD3,1
TIGD4,1
TIGD5,1
TIGD6,1
TIGD7,1
TIGIT,0
TIMD4,0
TIMELESS,0
TIMM10,1
TIMM10B,1
TIMM13,1
TIMM17A,0
TIMM17B,0
TIMM21,1
TIMM22,1
TIMM23,0
TIMM44,1
TIMM50,1
TIMM8A,1
TIMM8B,1
TIMM9,1
TIMMDC1,0
TIMP1,0
TIMP2,0
TIMP3,0
TIMP4,0
TINAG,0
TINAGL1,1
TINCR,0
TINF2,0
TIPARP,1
TIPARP-AS1,1
TIPIN,1
TIPRL,1
TIRAP,1
TISP43,0
TJAP1,0
TJP1,0
TJP2,1
TJP3,0
TK1,1
TK2,1
TKT,1
TKTL1,0
TKTL2,0
TLCD1,1
TLCD2,0
TLDC1,1
TLDC2,0
TLE1,0
TLE2,0
TLE3,1
TLE4,0
TLE6,0
TLK1,0
TLK2,0
TLL1,0
TLL2,1
TLN1,1
TLN2,0
TLR1,0
TLR10,0
TLR2,1
TLR3,0
TLR4,0
TLR5,0
TLR6,0
TLR7,0
TLR8,0
TLR8-AS1,0
TLR9,0
TLX1,0
TLX1NB,0
TLX2,1
TLX3,0
TM2D1,1
TM2D2,1
TM2D3,1
TM4SF1,0
TM4SF18,0
TM4SF19,0
TM4SF19-TCTEX1D2,0
TM4SF20,0
TM4SF4,0
TM4SF5,0
TM6SF1,0
TM6SF2,0
TM7SF2,1
TM7SF3,1
TM9SF1,1
TM9SF2,1
TM9SF3,0
TM9SF4,1
TMA16,1
TMA7,1
TMBIM1,1
TMBIM4,1
TMBIM6,1
TMC1,0
TMC2,0
TMC3,0
TMC4,1
TMC5,0
TMC6,1
TMC7,0
TMC8,1
TMCC1,1
TMCC2,1
TMCC3,0
TMCO1,1
TMCO2,0
TMCO3,1
TMCO4,1
TMCO5A,0
TMCO5B,0
TMCO6,0
TMED1,1
TMED10,1
TMED10P1,0
TMED11P,0
TMED2,0
TMED3,1
TMED4,1
TMED5,1
TMED6,0
TMED7,1
TMED7-TICAM2,1
TMED8,1
TMED9,1
TMEFF1,0
TMEFF2,0
TMEM100,0
TMEM101,1
TMEM102,1
TMEM104,1
TMEM105,0
TMEM106A,1
TMEM106B,1
TMEM106C,1
TMEM107,0
TMEM108,0
TMEM109,1
TMEM11,1
TMEM110,1
TMEM110-MUSTN1,1
TMEM114,0
TMEM115,1
TMEM116,1
TMEM117,1
TMEM119,0
