contrast,collection,database,set_id,set,set_short,set_size,set_size_DB,size_ratio,set_size_in_input,input_size,background_size,p_value,adj_p_value
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15153,PTMSIGDB_KINASE-iKiP_CDK5-CDK5R1p25,PTMSIGDB_KINASE-iKiP_CDK5-CDK5R1p25,74,190,0.389,1,40,15818,0.171219413,0.220975481
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15569,PTMSIGDB_PERT-P100-DIA2_SMER-3,PTMSIGDB_PERT-P100-DIA2_SMER-3,76,157,0.484,1,40,15818,0.17542548,0.223729719
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15539,PTMSIGDB_PERT-P100-DIA2_LY-294002,PTMSIGDB_PERT-P100-DIA2_LY-294002,78,163,0.479,1,40,15818,0.179610732,0.223729719
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-PSP,14926,PTMSIGDB_KINASE-PSP_ERK2/MAPK1,PTMSIGDB_KINASE-PSP_ERK2/MAPK1,79,441,0.179,1,40,15818,0.181695584,0.223729719
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15556,PTMSIGDB_PERT-P100-DIA2_PS-1145,PTMSIGDB_PERT-P100-DIA2_PS-1145,80,181,0.442,1,40,15818,0.18377527,0.223729719
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15570,PTMSIGDB_PERT-P100-DIA2_SORAFENIB,PTMSIGDB_PERT-P100-DIA2_SORAFENIB,80,209,0.383,1,40,15818,0.18377527,0.223729719
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15554,PTMSIGDB_PERT-P100-DIA2_PRAVASTATIN,PTMSIGDB_PERT-P100-DIA2_PRAVASTATIN,81,194,0.418,1,40,15818,0.185849802,0.223729719
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15528,PTMSIGDB_PERT-P100-DIA2_IBRUTINIB,PTMSIGDB_PERT-P100-DIA2_IBRUTINIB,82,207,0.396,1,40,15818,0.187919193,0.223729719
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15567,PTMSIGDB_PERT-P100-DIA2_SEMAGACESTAT,PTMSIGDB_PERT-P100-DIA2_SEMAGACESTAT,82,178,0.461,1,40,15818,0.187919193,0.223729719
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15537,PTMSIGDB_PERT-P100-DIA2_LENALIDOMIDE,PTMSIGDB_PERT-P100-DIA2_LENALIDOMIDE,84,188,0.447,1,40,15818,0.192042602,0.223729719
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15566,PTMSIGDB_PERT-P100-DIA2_SELUMETINIB,PTMSIGDB_PERT-P100-DIA2_SELUMETINIB,84,197,0.426,1,40,15818,0.192042602,0.223729719
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15493,PTMSIGDB_PERT-P100-DIA2_CERITINIB,PTMSIGDB_PERT-P100-DIA2_CERITINIB,85,215,0.395,1,40,15818,0.194096644,0.223729719
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15536,PTMSIGDB_PERT-P100-DIA2_LAPATINIB,PTMSIGDB_PERT-P100-DIA2_LAPATINIB,85,208,0.409,1,40,15818,0.194096644,0.223729719
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15562,PTMSIGDB_PERT-P100-DIA2_ROSCOVITINE,PTMSIGDB_PERT-P100-DIA2_ROSCOVITINE,85,169,0.503,1,40,15818,0.194096644,0.223729719
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15585,PTMSIGDB_PERT-P100-DIA2_VANDETANIB,PTMSIGDB_PERT-P100-DIA2_VANDETANIB,85,213,0.399,1,40,15818,0.194096644,0.223729719
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15489,PTMSIGDB_PERT-P100-DIA2_CABOZANTINIB,PTMSIGDB_PERT-P100-DIA2_CABOZANTINIB,86,188,0.457,1,40,15818,0.196145594,0.224378672
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15484,PTMSIGDB_PERT-P100-DIA2_BMS-906024,PTMSIGDB_PERT-P100-DIA2_BMS-906024,87,213,0.408,1,40,15818,0.198189465,0.225012099
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15588,PTMSIGDB_PERT-P100-DIA2_VERTEPORFIN,PTMSIGDB_PERT-P100-DIA2_VERTEPORFIN,88,195,0.451,1,40,15818,0.200228269,0.225630362
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15497,PTMSIGDB_PERT-P100-DIA2_CPI-169,PTMSIGDB_PERT-P100-DIA2_CPI-169,92,170,0.541,1,40,15818,0.208333057,0.231841992
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15502,PTMSIGDB_PERT-P100-DIA2_DASATINIB,PTMSIGDB_PERT-P100-DIA2_DASATINIB,93,193,0.482,1,40,15818,0.210346708,0.231841992
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15565,PTMSIGDB_PERT-P100-DIA2_SCH_900776,PTMSIGDB_PERT-P100-DIA2_SCH_900776,93,201,0.463,1,40,15818,0.210346708,0.231841992
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15550,PTMSIGDB_PERT-P100-DIA2_PAZOPANIB,PTMSIGDB_PERT-P100-DIA2_PAZOPANIB,94,195,0.482,1,40,15818,0.212355365,0.232359856
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15520,PTMSIGDB_PERT-P100-DIA2_GEFITINIB,PTMSIGDB_PERT-P100-DIA2_GEFITINIB,95,205,0.463,1,40,15818,0.21435904,0.232864856
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15553,PTMSIGDB_PERT-P100-DIA2_PONATINIB,PTMSIGDB_PERT-P100-DIA2_PONATINIB,99,215,0.46,1,40,15818,0.22232416,0.238091831
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15557,PTMSIGDB_PERT-P100-DIA2_REGORAFENIB,PTMSIGDB_PERT-P100-DIA2_REGORAFENIB,99,253,0.391,1,40,15818,0.22232416,0.238091831
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-PSP,14888,PTMSIGDB_KINASE-PSP_CDK1,PTMSIGDB_KINASE-PSP_CDK1,101,660,0.153,1,40,15818,0.226277139,0.240618648
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15500,PTMSIGDB_PERT-P100-DIA2_CYCLOSPORINE,PTMSIGDB_PERT-P100-DIA2_CYCLOSPORINE,104,240,0.433,1,40,15818,0.2321699,0.245158426
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15508,PTMSIGDB_PERT-P100-DIA2_DOXORUBICIN,PTMSIGDB_PERT-P100-DIA2_DOXORUBICIN,107,245,0.437,1,40,15818,0.238018895,0.249589258
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15486,PTMSIGDB_PERT-P100-DIA2_BOSUTINIB,PTMSIGDB_PERT-P100-DIA2_BOSUTINIB,111,259,0.429,1,40,15818,0.245750021,0.254410163
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15274,PTMSIGDB_KINASE-iKiP_MAPK14,PTMSIGDB_KINASE-iKiP_MAPK14,112,294,0.381,1,40,15818,0.24767082,0.254410163
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15478,PTMSIGDB_PERT-P100-DIA2_AXITINIB,PTMSIGDB_PERT-P100-DIA2_AXITINIB,112,279,0.401,1,40,15818,0.24767082,0.254410163
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15184,PTMSIGDB_KINASE-iKiP_DYRK2,PTMSIGDB_KINASE-iKiP_DYRK2,129,402,0.321,1,40,15818,0.279604001,0.285271649
Adipose_Muscle,PTMSIGDB,PTMSIGDB_KINASE-iKiP,15273,PTMSIGDB_KINASE-iKiP_MAPK13,PTMSIGDB_KINASE-iKiP_MAPK13,158,413,0.383,1,40,15818,0.331054049,0.335497728
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15589,PTMSIGDB_PERT-P100-DIA2_VORINOSTAT,PTMSIGDB_PERT-P100-DIA2_VORINOSTAT,222,556,0.399,1,40,15818,0.432245136,0.43512677
Adipose_Muscle,PTMSIGDB,PTMSIGDB_PERT-P100-DIA2,15507,PTMSIGDB_PERT-P100-DIA2_DMSO,PTMSIGDB_PERT-P100-DIA2_DMSO,242,588,0.412,1,40,15818,0.460686357,0.460686357
